Diarienummer,Kommun,Län,Beslut
MYH 2020/4847,Stockholm,Stockholm,False
MYH 2020/4848,Växjö,Kronoberg,False
MYH 2020/4849,Skellefteå,Västerbotten,True
MYH 2020/4849,Boden,Norrbotten,True
MYH 2020/4850,Stockholm,Stockholm,False
MYH 2020/4851,Stockholm,Stockholm,False
MYH 2020/4852,Umeå,Västerbotten,False
MYH 2020/4852,Örebro,Örebro,False
MYH 2020/4852,Norrköping,Östergötland,False
MYH 2020/4853,Norrtälje,Stockholm,False
MYH 2020/4853,Stockholm,Stockholm,False
MYH 2020/4854,Halmstad,Halland,False
MYH 2020/4854,Jönköping,Jönköping,False
MYH 2020/4854,Kalmar,Kalmar,False
MYH 2020/4855,Göteborg,Västra Götaland,False
MYH 2020/4856,Stockholm,Stockholm,False
MYH 2020/4857,Stockholm,Stockholm,False
MYH 2020/4858,Stockholm,Stockholm,False
MYH 2020/4859,Stockholm,Stockholm,False
MYH 2020/4860,Stockholm,Stockholm,False
MYH 2020/4861,Stockholm,Stockholm,False
MYH 2020/4862,Härnösand,Västernorrland,False
MYH 2020/4863,Härnösand,Västernorrland,True
MYH 2020/4864,Boden,Norrbotten,False
MYH 2020/4865,Halmstad,Halland,False
MYH 2020/4866,Härnösand,Västernorrland,True
MYH 2020/4867,Krokom,Jämtland,True
MYH 2020/4868,Härnösand,Västernorrland,True
MYH 2020/4869,Göteborg,Västra Götaland,False
MYH 2020/4870,Munkedal,Västra Götaland,True
MYH 2020/4871,Sundsvall,Västernorrland,False
MYH 2020/4872,Stockholm,Stockholm,False
MYH 2020/4873,Stockholm,Stockholm,False
MYH 2020/4874,Örnsköldsvik,Västernorrland,False
MYH 2020/4875,Örnsköldsvik,Västernorrland,False
MYH 2020/4876,Skövde,Västra Götaland,False
MYH 2020/4877,Skövde,Västra Götaland,False
MYH 2020/4878,Skövde,Västra Götaland,False
MYH 2020/4879,Kungsbacka,Halland,True
MYH 2020/4880,Jönköping,Jönköping,False
MYH 2020/4881,Göteborg,Västra Götaland,True
MYH 2020/4882,Skövde,Västra Götaland,False
MYH 2020/4883,Skövde,Västra Götaland,False
MYH 2020/4884,Skövde,Västra Götaland,False
MYH 2020/4885,Skövde,Västra Götaland,False
MYH 2020/4886,Skövde,Västra Götaland,False
MYH 2020/4887,Skövde,Västra Götaland,False
MYH 2020/4888,Malmö,Skåne,True
MYH 2020/4889,Stockholm,Stockholm,True
MYH 2020/4890,Stockholm,Stockholm,False
MYH 2020/4891,Skövde,Västra Götaland,False
MYH 2020/4892,Skövde,Västra Götaland,False
MYH 2020/4893,Skövde,Västra Götaland,False
MYH 2020/4894,Älmhult,Kronoberg,False
MYH 2020/4895,Malmö,Skåne,True
MYH 2020/4896,Västerås,Västmanland,False
MYH 2020/4896,Gävle,Gävleborg,False
MYH 2020/4897,Stockholm,Stockholm,False
MYH 2020/4898,Göteborg,Västra Götaland,False
MYH 2020/4899,Göteborg,Västra Götaland,False
MYH 2020/4900,Göteborg,Västra Götaland,False
MYH 2020/4900,Stockholm,Stockholm,False
MYH 2020/4900,Malmö,Skåne,False
MYH 2020/4901,Malmö,Skåne,False
MYH 2020/4902,Malmö,Skåne,False
MYH 2020/4903,Malmö,Skåne,False
MYH 2020/4904,Malmö,Skåne,False
MYH 2020/4905,Malmö,Skåne,False
MYH 2020/4906,Malmö,Skåne,False
MYH 2020/4907,Malmö,Skåne,True
MYH 2020/4908,Karlshamn,Blekinge,False
MYH 2020/4909,Malmö,Skåne,False
MYH 2020/4910,Malmö,Skåne,False
MYH 2020/4911,Malmö,Skåne,False
MYH 2020/4912,Staffanstorp,Skåne,True
MYH 2020/4913,Malmö,Skåne,False
MYH 2020/4914,Staffanstorp,Skåne,True
MYH 2020/4915,Malmö,Skåne,False
MYH 2020/4916,Staffanstorp,Skåne,False
MYH 2020/4917,Uppsala,Uppsala,False
MYH 2020/4918,Malmö,Skåne,False
MYH 2020/4919,Malmö,Skåne,False
MYH 2020/4920,Malmö,Skåne,False
MYH 2020/4921,Malmö,Skåne,False
MYH 2020/4922,Malmö,Skåne,False
MYH 2020/4923,Malmö,Skåne,False
MYH 2020/4924,Malmö,Skåne,True
MYH 2020/4925,Lund,Skåne,True
MYH 2020/4925,Helsingborg,Skåne,True
MYH 2020/4926,Stockholm,Stockholm,True
MYH 2020/4927,Borlänge,Dalarna,False
MYH 2020/4928,Borlänge,Dalarna,False
MYH 2020/4930,Stockholm,Stockholm,True
MYH 2020/4931,Stockholm,Stockholm,True
MYH 2020/4932,Stockholm,Stockholm,True
MYH 2020/4934,Eksjö,Jönköping,False
MYH 2020/4935,Eksjö,Jönköping,False
MYH 2020/4936,Piteå,Norrbotten,True
MYH 2020/4937,Ängelholm,Skåne,False
MYH 2020/4938,Jönköping,Jönköping,True
MYH 2020/4939,Ängelholm,Skåne,False
MYH 2020/4940,Jönköping,Jönköping,False
MYH 2020/4941,Helsingborg,Skåne,False
MYH 2020/4941,Luleå,Norrbotten,False
MYH 2020/4941,Eskilstuna,Södermanland,False
MYH 2020/4942,Jönköping,Jönköping,True
MYH 2020/4943,Linköping,Östergötland,True
MYH 2020/4944,Linköping,Östergötland,False
MYH 2020/4945,Örebro,Örebro,False
MYH 2020/4947,Örnsköldsvik,Västernorrland,False
MYH 2020/4948,Linköping,Östergötland,False
MYH 2020/4949,Ängelholm,Skåne,False
MYH 2020/4950,Linköping,Östergötland,False
MYH 2020/4950,Ljungby,Kronoberg,False
MYH 2020/4951,Västervik,Kalmar,False
MYH 2020/4951,Hultsfred,Kalmar,False
MYH 2020/4952,Arvika,Värmland,False
MYH 2020/4953,Halmstad,Halland,False
MYH 2020/4954,Malmö,Skåne,False
MYH 2020/4955,Göteborg,Västra Götaland,True
MYH 2020/4956,Lund,Skåne,False
MYH 2020/4957,Göteborg,Västra Götaland,False
MYH 2020/4958,Malmö,Skåne,True
MYH 2020/4959,Göteborg,Västra Götaland,False
MYH 2020/4960,Malmö,Skåne,False
MYH 2020/4961,Göteborg,Västra Götaland,False
MYH 2020/4962,Lund,Skåne,False
MYH 2020/4964,Uppsala,Uppsala,False
MYH 2020/4965,Jönköping,Jönköping,True
MYH 2020/4966,Nacka,Stockholm,False
MYH 2020/4967,Ovanåker,Gävleborg,False
MYH 2020/4968,Helsingborg,Skåne,False
MYH 2020/4969,Härryda,Västra Götaland,False
MYH 2020/4970,Nynäshamn,Stockholm,False
MYH 2020/4971,Växjö,Kronoberg,True
MYH 2020/4973,Härryda,Västra Götaland,False
MYH 2020/4974,Luleå,Norrbotten,True
MYH 2020/4975,Göteborg,Västra Götaland,True
MYH 2020/4976,Jönköping,Jönköping,True
MYH 2020/4978,Arboga,Västmanland,True
MYH 2020/4979,Nynäshamn,Stockholm,False
MYH 2020/4980,Linköping,Östergötland,True
MYH 2020/4981,Solna,Stockholm,False
MYH 2020/4982,Solna,Stockholm,False
MYH 2020/4983,Kristianstad,Skåne,True
MYH 2020/4984,Göteborg,Västra Götaland,True
MYH 2020/4985,Malmö,Skåne,True
MYH 2020/4986,Eslöv,Skåne,True
MYH 2020/4987,Söderköping,Östergötland,True
MYH 2020/4988,Helsingborg,Skåne,True
MYH 2020/4989,Kiruna,Norrbotten,False
MYH 2020/4989,Gällivare,Norrbotten,False
MYH 2020/4990,Botkyrka,Stockholm,True
MYH 2020/4991,Stockholm,Stockholm,True
MYH 2020/4992,Botkyrka,Stockholm,True
MYH 2020/4994,Botkyrka,Stockholm,True
MYH 2020/4995,Botkyrka,Stockholm,False
MYH 2020/4996,Botkyrka,Stockholm,True
MYH 2020/4997,Botkyrka,Stockholm,True
MYH 2020/4998,Göteborg,Västra Götaland,False
MYH 2020/4999,Botkyrka,Stockholm,True
MYH 2020/5000,Botkyrka,Stockholm,False
MYH 2020/5001,Nynäshamn,Stockholm,False
MYH 2020/5002,Solna,Stockholm,False
MYH 2020/5003,Solna,Stockholm,True
MYH 2020/5004,Norrköping,Östergötland,True
MYH 2020/5005,Kristianstad,Skåne,False
MYH 2020/5006,Linköping,Östergötland,True
MYH 2020/5007,Göteborg,Västra Götaland,True
MYH 2020/5008,Askersund,Örebro,True
MYH 2020/5009,Norrtälje,Stockholm,True
MYH 2020/5010,Luleå,Norrbotten,True
MYH 2020/5011,Helsingborg,Skåne,False
MYH 2020/5012,Halmstad,Halland,False
MYH 2020/5013,Malmö,Skåne,False
MYH 2020/5014,Arvika,Värmland,False
MYH 2020/5015,Göteborg,Västra Götaland,False
MYH 2020/5016,Olofström,Blekinge,True
MYH 2020/5017,Solna,Stockholm,False
MYH 2020/5018,Askersund,Örebro,True
MYH 2020/5019,Solna,Stockholm,False
MYH 2020/5020,Solna,Stockholm,False
MYH 2020/5021,Falun,Dalarna,False
MYH 2020/5022,Göteborg,Västra Götaland,False
MYH 2020/5024,Hässleholm,Skåne,True
MYH 2020/5025,Halmstad,Halland,False
MYH 2020/5026,Hässleholm,Skåne,True
MYH 2020/5027,Hässleholm,Skåne,False
MYH 2020/5028,Hässleholm,Skåne,False
MYH 2020/5029,Västerås,Västmanland,False
MYH 2020/5030,Linköping,Östergötland,False
MYH 2020/5031,Hässleholm,Skåne,False
MYH 2020/5032,Linköping,Östergötland,False
MYH 2020/5033,Malmö,Skåne,False
MYH 2020/5034,Stockholm,Stockholm,False
MYH 2020/5035,Klippan,Skåne,True
MYH 2020/5036,Västerås,Västmanland,False
MYH 2020/5037,Sollentuna,Stockholm,False
MYH 2020/5038,Ljungby,Kronoberg,False
MYH 2020/5038,Jönköping,Jönköping,False
MYH 2020/5039,Ljungby,Kronoberg,False
MYH 2020/5039,Linköping,Östergötland,False
MYH 2020/5040,Stockholm,Stockholm,True
MYH 2020/5041,Vänersborg,Västra Götaland,False
MYH 2020/5042,Tranås,Jönköping,False
MYH 2020/5042,Ljungby,Kronoberg,False
MYH 2020/5043,Göteborg,Västra Götaland,False
MYH 2020/5044,Stockholm,Stockholm,False
MYH 2020/5047,Stockholm,Stockholm,False
MYH 2020/5048,Karlstad,Värmland,True
MYH 2020/5049,Halmstad,Halland,True
MYH 2020/5050,Göteborg,Västra Götaland,False
MYH 2020/5050,Karlstad,Värmland,False
MYH 2020/5051,Malmö,Skåne,True
MYH 2020/5052,Nacka,Stockholm,False
MYH 2020/5054,Malmö,Skåne,False
MYH 2020/5055,Landskrona,Skåne,False
MYH 2020/5056,Västerås,Västmanland,True
MYH 2020/5057,Nynäshamn,Stockholm,True
MYH 2020/5058,Skövde,Västra Götaland,True
MYH 2020/5059,Arboga,Västmanland,True
MYH 2020/5060,Malmö,Skåne,True
MYH 2020/5061,Motala,Östergötland,False
MYH 2020/5061,Söderköping,Östergötland,False
MYH 2020/5062,Kiruna,Norrbotten,True
MYH 2020/5062,Kalix,Norrbotten,True
MYH 2020/5063,Halmstad,Halland,False
MYH 2020/5064,Stockholm,Stockholm,True
MYH 2020/5065,Linköping,Östergötland,False
MYH 2020/5066,Sundsvall,Västernorrland,True
MYH 2020/5067,Karlskrona,Blekinge,False
MYH 2020/5068,Göteborg,Västra Götaland,False
MYH 2020/5069,Stockholm,Stockholm,True
MYH 2020/5070,Örnsköldsvik,Västernorrland,True
MYH 2020/5071,Piteå,Norrbotten,True
MYH 2020/5072,Örnsköldsvik,Västernorrland,True
MYH 2020/5073,Norrköping,Östergötland,False
MYH 2020/5074,Stockholm,Stockholm,False
MYH 2020/5075,Nybro,Kalmar,False
MYH 2020/5076,Stockholm,Stockholm,False
MYH 2020/5077,Norrköping,Östergötland,True
MYH 2020/5078,Göteborg,Västra Götaland,False
MYH 2020/5079,Göteborg,Västra Götaland,True
MYH 2020/5080,Trollhättan,Västra Götaland,False
MYH 2020/5081,Malmö,Skåne,False
MYH 2020/5082,Linköping,Östergötland,False
MYH 2020/5083,Göteborg,Västra Götaland,False
MYH 2020/5084,Västervik,Kalmar,True
MYH 2020/5085,Stockholm,Stockholm,False
MYH 2020/5086,Trollhättan,Västra Götaland,True
MYH 2020/5087,Malmö,Skåne,False
MYH 2020/5088,Malmö,Skåne,False
MYH 2020/5089,Linköping,Östergötland,False
MYH 2020/5090,Norrtälje,Stockholm,False
MYH 2020/5091,Stockholm,Stockholm,False
MYH 2020/5092,Stockholm,Stockholm,True
MYH 2020/5093,Linköping,Östergötland,False
MYH 2020/5094,Malmö,Skåne,False
MYH 2020/5095,Luleå,Norrbotten,False
MYH 2020/5096,Linköping,Östergötland,False
MYH 2020/5097,Linköping,Östergötland,False
MYH 2020/5098,Stockholm,Stockholm,False
MYH 2020/5099,Stockholm,Stockholm,False
MYH 2020/5100,Stockholm,Stockholm,False
MYH 2020/5101,Malmö,Skåne,True
MYH 2020/5102,Arboga,Västmanland,False
MYH 2020/5103,Falun,Dalarna,False
MYH 2020/5104,Piteå,Norrbotten,True
MYH 2020/5105,Göteborg,Västra Götaland,False
MYH 2020/5106,Stockholm,Stockholm,True
MYH 2020/5107,Göteborg,Västra Götaland,True
MYH 2020/5108,Malmö,Skåne,False
MYH 2020/5109,Sundsvall,Västernorrland,False
MYH 2020/5110,Halmstad,Halland,False
MYH 2020/5111,Stockholm,Stockholm,False
MYH 2020/5112,Göteborg,Västra Götaland,False
MYH 2020/5113,Linköping,Östergötland,False
MYH 2020/5114,Luleå,Norrbotten,False
MYH 2020/5115,Värnamo,Jönköping,True
MYH 2020/5116,Malmö,Skåne,False
MYH 2020/5117,Jönköping,Jönköping,True
MYH 2020/5117,Ljungby,Kronoberg,True
MYH 2020/5117,Värnamo,Jönköping,True
MYH 2020/5117,Växjö,Kronoberg,True
MYH 2020/5118,Värnamo,Jönköping,False
MYH 2020/5118,Nynäshamn,Stockholm,False
MYH 2020/5119,Stockholm,Stockholm,False
MYH 2020/5120,Karlskrona,Blekinge,True
MYH 2020/5122,Nässjö,Jönköping,True
MYH 2020/5123,Malmö,Skåne,True
MYH 2020/5124,Karlstad,Värmland,False
MYH 2020/5125,Malmö,Skåne,True
MYH 2020/5126,Malmö,Skåne,False
MYH 2020/5127,Stockholm,Stockholm,False
MYH 2020/5128,Sundsvall,Västernorrland,True
MYH 2020/5129,Stockholm,Stockholm,False
MYH 2020/5130,Linköping,Östergötland,True
MYH 2020/5131,Göteborg,Västra Götaland,False
MYH 2020/5132,Malmö,Skåne,False
MYH 2020/5133,Stockholm,Stockholm,True
MYH 2020/5134,Götene,Västra Götaland,True
MYH 2020/5135,Malmö,Skåne,False
MYH 2020/5136,Göteborg,Västra Götaland,True
MYH 2020/5137,Sundsvall,Västernorrland,False
MYH 2020/5138,Stockholm,Stockholm,False
MYH 2020/5139,Västerås,Västmanland,False
MYH 2020/5140,Göteborg,Västra Götaland,False
MYH 2020/5141,Malmö,Skåne,False
MYH 2020/5143,Skellefteå,Västerbotten,True
MYH 2020/5144,Stockholm,Stockholm,False
MYH 2020/5145,Stockholm,Stockholm,True
MYH 2020/5146,Eslöv,Skåne,False
MYH 2020/5147,Sundsvall,Västernorrland,False
MYH 2020/5149,Göteborg,Västra Götaland,False
MYH 2020/5150,Malmö,Skåne,False
MYH 2020/5151,Kalmar,Kalmar,True
MYH 2020/5152,Malmö,Skåne,False
MYH 2020/5153,Stockholm,Stockholm,False
MYH 2020/5154,Linköping,Östergötland,False
MYH 2020/5155,Göteborg,Västra Götaland,False
MYH 2020/5156,Luleå,Norrbotten,False
MYH 2020/5157,Malmö,Skåne,True
MYH 2020/5159,Stockholm,Stockholm,False
MYH 2020/5160,Ovanåker,Gävleborg,False
MYH 2020/5161,Borlänge,Dalarna,True
MYH 2020/5162,Stockholm,Stockholm,False
MYH 2020/5163,Jönköping,Jönköping,False
MYH 2020/5164,Kalmar,Kalmar,True
MYH 2020/5165,Karlstad,Värmland,False
MYH 2020/5166,Kristianstad,Skåne,True
MYH 2020/5167,Göteborg,Västra Götaland,False
MYH 2020/5168,Osby,Skåne,True
MYH 2020/5169,Piteå,Norrbotten,True
MYH 2020/5170,Stockholm,Stockholm,True
MYH 2020/5171,Sundsvall,Västernorrland,False
MYH 2020/5172,Härryda,Västra Götaland,False
MYH 2020/5173,Malmö,Skåne,False
MYH 2020/5174,Umeå,Västerbotten,False
MYH 2020/5174,Skellefteå,Västerbotten,False
MYH 2020/5174,Lycksele,Västerbotten,False
MYH 2020/5175,Göteborg,Västra Götaland,False
MYH 2020/5176,Mariestad,Västra Götaland,False
MYH 2020/5177,Stockholm,Stockholm,False
MYH 2020/5178,Stockholm,Stockholm,False
MYH 2020/5179,Mariestad,Västra Götaland,False
MYH 2020/5180,Kristianstad,Skåne,False
MYH 2020/5181,Kristianstad,Skåne,False
MYH 2020/5182,Oskarshamn,Kalmar,False
MYH 2020/5183,Stockholm,Stockholm,False
MYH 2020/5184,Jönköping,Jönköping,False
MYH 2020/5186,Lund,Skåne,True
MYH 2020/5187,Kristianstad,Skåne,True
MYH 2020/5188,Oskarshamn,Kalmar,False
MYH 2020/5189,Forshaga,Värmland,True
MYH 2020/5191,Karlskrona,Blekinge,False
MYH 2020/5192,Mariestad,Västra Götaland,False
MYH 2020/5193,Stockholm,Stockholm,False
MYH 2020/5194,Tranås,Jönköping,False
MYH 2020/5195,Linköping,Östergötland,True
MYH 2020/5196,Linköping,Östergötland,False
MYH 2020/5198,Mariestad,Västra Götaland,False
MYH 2020/5199,Jönköping,Jönköping,True
MYH 2020/5201,Jönköping,Jönköping,False
MYH 2020/5202,Sundsvall,Västernorrland,True
MYH 2020/5203,Lund,Skåne,True
MYH 2020/5204,Jönköping,Jönköping,True
MYH 2020/5206,Stockholm,Stockholm,True
MYH 2020/5207,Kungsbacka,Halland,False
MYH 2020/5208,Kalmar,Kalmar,False
MYH 2020/5209,Jönköping,Jönköping,True
MYH 2020/5210,Halmstad,Halland,False
MYH 2020/5212,Jönköping,Jönköping,True
MYH 2020/5213,Eslöv,Skåne,False
MYH 2020/5214,Göteborg,Västra Götaland,False
MYH 2020/5215,Sundsvall,Västernorrland,True
MYH 2020/5215,Malmö,Skåne,True
MYH 2020/5215,Gävle,Gävleborg,True
MYH 2020/5216,Göteborg,Västra Götaland,True
MYH 2020/5217,Stockholm,Stockholm,False
MYH 2020/5218,Stockholm,Stockholm,True
MYH 2020/5219,Stockholm,Stockholm,True
MYH 2020/5220,Göteborg,Västra Götaland,False
MYH 2020/5221,Stockholm,Stockholm,False
MYH 2020/5222,Solna,Stockholm,True
MYH 2020/5223,Bromölla,Skåne,False
MYH 2020/5223,Hässleholm,Skåne,False
MYH 2020/5223,Kristianstad,Skåne,False
MYH 2020/5223,Osby,Skåne,False
MYH 2020/5223,Östra Göinge,Skåne,False
MYH 2020/5224,Ronneby,Blekinge,True
MYH 2020/5225,Sundsvall,Västernorrland,False
MYH 2020/5226,Södertälje,Stockholm,False
MYH 2020/5227,Borlänge,Dalarna,False
MYH 2020/5228,Boden,Norrbotten,True
MYH 2020/5229,Norrköping,Östergötland,False
MYH 2020/5230,Linköping,Östergötland,False
MYH 2020/5231,Hässleholm,Skåne,False
MYH 2020/5232,Göteborg,Västra Götaland,True
MYH 2020/5233,Solna,Stockholm,False
MYH 2020/5234,Haninge,Stockholm,False
MYH 2020/5235,Göteborg,Västra Götaland,False
MYH 2020/5236,Vänersborg,Västra Götaland,False
MYH 2020/5237,Falun,Dalarna,False
MYH 2020/5238,Stockholm,Stockholm,False
MYH 2020/5239,Malmö,Skåne,False
MYH 2020/5239,Göteborg,Västra Götaland,False
MYH 2020/5240,Västerås,Västmanland,True
MYH 2020/5240,Borlänge,Dalarna,True
MYH 2020/5240,Göteborg,Västra Götaland,True
MYH 2020/5241,Solna,Stockholm,True
MYH 2020/5242,Stockholm,Stockholm,False
MYH 2020/5243,Stockholm,Stockholm,False
MYH 2020/5244,Trollhättan,Västra Götaland,False
MYH 2020/5245,Solna,Stockholm,True
MYH 2020/5246,Skövde,Västra Götaland,False
MYH 2020/5247,Nacka,Stockholm,False
MYH 2020/5248,Malmö,Skåne,False
MYH 2020/5249,Arboga,Västmanland,True
MYH 2020/5250,Umeå,Västerbotten,False
MYH 2020/5250,Östersund,Jämtland,False
MYH 2020/5250,Sundsvall,Västernorrland,False
MYH 2020/5251,Jönköping,Jönköping,False
MYH 2020/5252,Nyköping,Södermanland,True
MYH 2020/5253,Stockholm,Stockholm,False
MYH 2020/5254,Falköping,Västra Götaland,False
MYH 2020/5254,Ljungby,Kronoberg,False
MYH 2020/5254,Jönköping,Jönköping,False
MYH 2020/5255,Göteborg,Västra Götaland,False
MYH 2020/5256,Jönköping,Jönköping,True
MYH 2020/5257,Göteborg,Västra Götaland,True
MYH 2020/5258,Växjö,Kronoberg,True
MYH 2020/5258,Jönköping,Jönköping,True
MYH 2020/5259,Solna,Stockholm,False
MYH 2020/5260,Skara,Västra Götaland,True
MYH 2020/5261,Hallsberg,Örebro,True
MYH 2020/5262,Malmö,Skåne,False
MYH 2020/5263,Nyköping,Södermanland,True
MYH 2020/5264,Helsingborg,Skåne,False
MYH 2020/5265,Stockholm,Stockholm,False
MYH 2020/5266,Jönköping,Jönköping,False
MYH 2020/5267,Umeå,Västerbotten,False
MYH 2020/5268,Umeå,Västerbotten,False
MYH 2020/5269,Skara,Västra Götaland,True
MYH 2020/5270,Malmö,Skåne,False
MYH 2020/5271,Malmö,Skåne,False
MYH 2020/5272,Solna,Stockholm,True
MYH 2020/5273,Eksjö,Jönköping,False
MYH 2020/5274,Nyköping,Södermanland,True
MYH 2020/5275,Malmö,Skåne,True
MYH 2020/5277,Stockholm,Stockholm,False
MYH 2020/5278,Nacka,Stockholm,False
MYH 2020/5279,Nyköping,Södermanland,False
MYH 2020/5280,Växjö,Kronoberg,False
MYH 2020/5281,Solna,Stockholm,True
MYH 2020/5282,Skara,Västra Götaland,True
MYH 2020/5283,Malmö,Skåne,False
MYH 2020/5284,Västerås,Västmanland,True
MYH 2020/5285,Göteborg,Västra Götaland,False
MYH 2020/5286,Solna,Stockholm,True
MYH 2020/5287,Hässleholm,Skåne,True
MYH 2020/5288,Eksjö,Jönköping,True
MYH 2020/5289,Skara,Västra Götaland,True
MYH 2020/5290,Stockholm,Stockholm,False
MYH 2020/5291,Linköping,Östergötland,False
MYH 2020/5292,Nyköping,Södermanland,False
MYH 2020/5293,Malmö,Skåne,True
MYH 2020/5293,Stockholm,Stockholm,True
MYH 2020/5293,Göteborg,Västra Götaland,True
MYH 2020/5294,Solna,Stockholm,True
MYH 2020/5295,Hofors,Gävleborg,False
MYH 2020/5296,Solna,Stockholm,True
MYH 2020/5297,Skellefteå,Västerbotten,False
MYH 2020/5298,Malmö,Skåne,False
MYH 2020/5299,Varberg,Halland,True
MYH 2020/5300,Piteå,Norrbotten,False
MYH 2020/5301,Stockholm,Stockholm,True
MYH 2020/5302,Solna,Stockholm,True
MYH 2020/5303,Krokom,Jämtland,True
MYH 2020/5304,Västerås,Västmanland,False
MYH 2020/5305,Landskrona,Skåne,True
MYH 2020/5306,Örnsköldsvik,Västernorrland,False
MYH 2020/5307,Varberg,Halland,True
MYH 2020/5308,Stockholm,Stockholm,True
MYH 2020/5309,Umeå,Västerbotten,True
MYH 2020/5310,Nässjö,Jönköping,True
MYH 2020/5310,Växjö,Kronoberg,True
MYH 2020/5310,Helsingborg,Skåne,True
MYH 2020/5311,Solna,Stockholm,True
MYH 2020/5312,Göteborg,Västra Götaland,False
MYH 2020/5313,Malmö,Skåne,False
MYH 2020/5314,Örnsköldsvik,Västernorrland,False
MYH 2020/5314,Gävle,Gävleborg,False
MYH 2020/5314,Sundsvall,Västernorrland,False
MYH 2020/5315,Göteborg,Västra Götaland,False
MYH 2020/5316,Västerås,Västmanland,False
MYH 2020/5317,Solna,Stockholm,True
MYH 2020/5318,Stockholm,Stockholm,True
MYH 2020/5319,Malmö,Skåne,True
MYH 2020/5320,Varberg,Halland,True
MYH 2020/5321,Göteborg,Västra Götaland,False
MYH 2020/5322,Solna,Stockholm,True
MYH 2020/5323,Karlstad,Värmland,True
MYH 2020/5324,Örebro,Örebro,False
MYH 2020/5324,Stockholm,Stockholm,False
MYH 2020/5325,Malmö,Skåne,True
MYH 2020/5325,Helsingborg,Skåne,True
MYH 2020/5326,Stockholm,Stockholm,True
MYH 2020/5327,Solna,Stockholm,False
MYH 2020/5328,Skara,Västra Götaland,True
MYH 2020/5329,Svenljunga,Västra Götaland,False
MYH 2020/5330,Skövde,Västra Götaland,True
MYH 2020/5331,Varberg,Halland,False
MYH 2020/5332,Göteborg,Västra Götaland,True
MYH 2020/5332,Hallsberg,Örebro,True
MYH 2020/5333,Solna,Stockholm,False
MYH 2020/5334,Karlstad,Värmland,True
MYH 2020/5335,Järfälla,Stockholm,False
MYH 2020/5335,Sundsvall,Västernorrland,False
MYH 2020/5336,Skövde,Västra Götaland,False
MYH 2020/5337,Vetlanda,Jönköping,True
MYH 2020/5338,Varberg,Halland,True
MYH 2020/5339,Varberg,Halland,False
MYH 2020/5340,Härryda,Västra Götaland,False
MYH 2020/5341,Vimmerby,Kalmar,True
MYH 2020/5341,Värnamo,Jönköping,True
MYH 2020/5341,Oskarshamn,Kalmar,True
MYH 2020/5342,Härryda,Västra Götaland,False
MYH 2020/5343,Simrishamn,Skåne,False
MYH 2020/5343,Trelleborg,Skåne,False
MYH 2020/5344,Varberg,Halland,False
MYH 2020/5345,Vetlanda,Jönköping,False
MYH 2020/5345,Hultsfred,Kalmar,False
MYH 2020/5345,Gislaved,Jönköping,False
