,Utbildningsområde,Utbildningsnamn,Län,Kommun,Flera kommuner,YH-poäng,Studieform,Studietakt %,Utbildningsanordnare administrativ enhet,Huvudmannatyp,Sökta platser per utbildningsomgång,Sökta platser totalt,Beviljade platser totalt,Diarienummer,Beslut,Sökta utbildningsomgångar,Beviljade utbildningsomgångar,Ansökningsomgång,Antal kommuner
5587,"Ekonomi, administration och försäljning",Medicinsk vårdadministratör,Dalarna,Falun,False,400,Bunden,100,Folkuniversitetet - Stiftelsen Kursverksamheten vid Uppsala universitetet,Privat,20,100,60,MYH 2023/3432,True,5,3,2023,1
5588,"Ekonomi, administration och försäljning",Medicinsk vårdadministratör,Flera kommuner,Flera kommuner,True,400,Distans,100,Lernia Utbildning AB,Privat,35,175,105,MYH 2023/3447,True,5,3,2023,3
5589,"Ekonomi, administration och försäljning",Medicinsk vårdadministratör,Jämtland,Östersund,False,400,Bunden,100,Lernia Utbildning AB,Privat,35,175,105,MYH 2023/3466,True,5,3,2023,1
5590,"Ekonomi, administration och försäljning",Medicinsk vårdadministratör,Östergötland,Linköping,False,400,Bunden,100,Östsvenska Yrkeshögskolan AB,Privat,27,135,81,MYH 2023/3476,True,5,3,2023,1
5591,"Ekonomi, administration och försäljning",Medicinsk vårdadministratör,Västernorrland,Kramfors,False,400,Distans,100,"Landstinget Västernorrland, Hola Folkhögskola",Region,20,20,20,MYH 2023/3495,True,1,1,2023,1
5592,"Ekonomi, administration och försäljning",Medicinsk vårdadministratör,Skåne,Kristianstad,False,400,Bunden,100,"Kristianstad kommun, Vuxenutbildningen",Kommun,28,140,84,MYH 2023/3709,True,5,3,2023,1
5593,"Ekonomi, administration och försäljning",Medicinsk vårdadministratör,Halland,Varberg,False,400,Bunden,100,Campus Varberg/Varbergs kommun,Kommun,30,150,90,MYH 2023/3905,True,5,3,2023,1
5594,"Ekonomi, administration och försäljning",Medicinsk vårdadministratör,Värmland,Kristinehamn,False,400,Bunden,100,Kristinehamns kommun,Kommun,25,125,75,MYH 2023/3907,True,5,3,2023,1
5595,"Ekonomi, administration och försäljning",Medicinsk vårdadministratör,Värmland,Karlstad,False,400,Bunden,100,"Karlstads kommun, Yrkeshögskolan",Kommun,25,125,75,MYH 2023/3913,True,5,3,2023,1
5596,"Ekonomi, administration och försäljning",Medicinsk vårdadministratör,Skåne,Landskrona,False,400,Bunden,100,"Landskrona Stad, Yrkeshögskolan Landskrona",Kommun,22,110,66,MYH 2023/3988,True,5,3,2023,1
5597,"Ekonomi, administration och försäljning",Medicinsk vårdadministratör,Västra Götaland,Göteborg,False,400,Bunden,100,"Göteborgs Stad, Yrgo",Kommun,35,105,105,MYH 2023/4147,True,3,3,2023,1
5598,"Ekonomi, administration och försäljning",Medicinsk vårdadministratör,Västra Götaland,Göteborg,False,400,Bunden,100,"Göteborgs Stad, Yrgo",Kommun,35,105,105,MYH 2023/4150,True,3,3,2023,1
5599,"Ekonomi, administration och försäljning",Medicinsk vårdadministratör,Stockholm,Stockholm,False,400,Bunden,100,"Stockholms stad, Frans Schartaus Handelsinstitut",Kommun,35,175,105,MYH 2023/4171,True,5,3,2023,1
5600,"Ekonomi, administration och försäljning",Medicinsk vårdadministratör,Flera kommuner,Flera kommuner,True,400,Distans,100,Hermods AB Umeå,Privat,35,140,0,MYH 2023/3036,False,4,0,2023,3
5601,"Ekonomi, administration och försäljning",Medicinsk vårdadministratör,Skåne,Lund,False,400,Bunden,100,Lunds kommun Komvux,Kommun,25,125,0,MYH 2023/3642,False,5,0,2023,1
5602,"Ekonomi, administration och försäljning",Medicinsk vårdadministratör,Stockholm,Botkyrka,False,400,Distans,100,Xenter Yrkeshögskola ,Kommun,35,105,0,MYH 2023/4129,False,3,0,2023,1
5603,"Ekonomi, administration och försäljning","Medicinsk Vårdadministratör, distans",Västra Götaland,Borås,False,400,Distans,100,Borås Stad - Yrkeshögskolan i Borås,Kommun,35,105,105,MYH 2023/3511,True,3,3,2023,1
5604,"Ekonomi, administration och försäljning",Gods- och tullspecialist,Flera kommuner,Flera kommuner,True,400,Distans,100,Hermods AB Umeå,Privat,35,140,0,MYH 2023/2968,False,4,0,2023,2
5605,"Ekonomi, administration och försäljning",Gods- och tullspecialist,Skåne,Helsingborg,False,400,Distans,100,Hermods AB Helsingborg,Privat,35,140,0,MYH 2023/3095,False,4,0,2023,1
5606,"Ekonomi, administration och försäljning",Tullspecialist,Flera kommuner,Flera kommuner,True,400,Bunden,100,Stockholms Internationella Handelsskola AB,Privat,35,105,0,MYH 2023/3675,False,3,0,2023,2
5607,"Ekonomi, administration och försäljning",Cost Engineer,Västra Götaland,Göteborg,False,420,Distans,100,Plushögskolan AB - Affärshögskolan Väst,Privat,35,175,0,MYH 2023/3639,False,5,0,2023,1
5608,"Ekonomi, administration och försäljning",E-Commerce Logistics,Flera kommuner,Flera kommuner,True,400,Distans,100,Hermods AB Östersund,Privat,35,140,0,MYH 2023/2965,False,4,0,2023,2
5609,"Ekonomi, administration och försäljning",E-Commerce Logistics,Västra Götaland,Göteborg,False,400,Distans,100,Hermods AB Göteborg,Privat,35,140,0,MYH 2023/3128,False,4,0,2023,1
5610,"Ekonomi, administration och försäljning",E-Commerce Logistiker,Flera kommuner,Flera kommuner,True,400,Bunden,100,IHM Business School AB Göteborg,Privat,35,105,0,MYH 2023/3072,False,3,0,2023,2
5611,"Ekonomi, administration och försäljning",E-Commerce Logistiker,Flera kommuner,Flera kommuner,True,400,Distans,100,KYH AB,Privat,35,105,0,MYH 2023/3637,False,3,0,2023,3
5612,"Ekonomi, administration och försäljning",Green Supply Chain Planner,Skåne,Helsingborg,False,415,Bunden,100,NBI i Sverige AB ,Privat,35,105,0,MYH 2023/3969,False,3,0,2023,1
5613,"Ekonomi, administration och försäljning",Green Supply Chain Planner,Västra Götaland,Göteborg,False,415,Bunden,100,NBI i Sverige AB ,Privat,35,105,0,MYH 2023/3977,False,3,0,2023,1
5614,"Ekonomi, administration och försäljning",Green Supply Chain Planner,Flera kommuner,Flera kommuner,True,415,Bunden,100,NBI i Sverige AB ,Privat,30,90,0,MYH 2023/4099,False,3,0,2023,2
5615,"Ekonomi, administration och försäljning",Internationell affärslogistiker inriktning hållbarhet och digitalisering,Västerbotten,Umeå,False,425,Distans,100,Hermods AB Umeå,Privat,35,140,0,MYH 2023/2969,False,4,0,2023,1
5616,"Ekonomi, administration och försäljning",Internationell affärslogistiker inriktning hållbarhet och digitalisering,Skåne,Helsingborg,False,425,Bunden,100,Hermods AB Helsingborg,Privat,35,140,0,MYH 2023/2997,False,4,0,2023,1
5617,"Ekonomi, administration och försäljning",Logistik och supply chain management,Östergötland,Norrköping,False,400,Bunden,100,Östsvenska Yrkeshögskolan AB,Privat,30,90,0,MYH 2023/4096,False,3,0,2023,1
5618,"Ekonomi, administration och försäljning",Logistikdesigner,Västra Götaland,Borås,False,415,Bunden,100,Borås Stad - Yrkeshögskolan i Borås,Kommun,30,90,90,MYH 2023/3708,True,3,3,2023,1
5619,"Ekonomi, administration och försäljning",Logistiker,Västmanland,Västerås,False,400,Distans,100,Grit Academy,Privat,30,90,0,MYH 2023/4063,False,3,0,2023,1
5620,"Ekonomi, administration och försäljning",Logistiker ,Östergötland,Linköping,False,415,Bunden,100,TUC Sweden AB - Yrkeshögskola,Privat,35,175,105,MYH 2023/3292,True,5,3,2023,1
5621,"Ekonomi, administration och försäljning",Logistiker med affärs- och hållbarhetsinriktning,Västerbotten,Skellefteå,False,400,Distans,100,Lernia Utbildning AB,Privat,35,105,0,MYH 2023/3866,False,3,0,2023,1
5622,"Ekonomi, administration och försäljning",Logistiker med hållbarhetskompetens,Västra Götaland,Borås,False,430,Distans,100,AVT AB,Privat,35,175,0,MYH 2023/3889,False,5,0,2023,1
5623,"Ekonomi, administration och försäljning",Supply Chain AI,Skåne,Malmö,False,425,Distans,100,Ai Högskolan Sverige AB,Privat,35,175,0,MYH 2023/3768,False,5,0,2023,1
5624,"Ekonomi, administration och försäljning",Supply Chain artificial intelligence,Västra Götaland,Göteborg,False,425,Distans,100,Ai Högskolan Sverige AB,Privat,35,175,0,MYH 2023/3767,False,5,0,2023,1
5625,"Ekonomi, administration och försäljning",Supply Chain Manager,Västra Götaland,Göteborg,False,400,Distans,100,Stockholm School of Business,Privat,35,105,0,MYH 2023/4130,False,3,0,2023,1
5626,"Ekonomi, administration och försäljning",Supply Chain Specialist,Flera kommuner,Flera kommuner,True,300,Bunden,100,"Göteborgs Stad, Yrgo",Kommun,35,140,0,MYH 2023/4025,False,4,0,2023,3
5627,"Ekonomi, administration och försäljning",Transportledare - Green Logistic,Flera kommuner,Flera kommuner,True,415,Distans,100,Movant AB,Privat,35,175,0,MYH 2023/4316,False,5,0,2023,2
5628,"Ekonomi, administration och försäljning",Transportledare med inriktning klimat och digitalisering,Flera kommuner,Flera kommuner,True,400,Distans,100,TUC Sweden AB - Yrkeshögskola,Privat,35,140,0,MYH 2023/4165,False,4,0,2023,2
5629,"Ekonomi, administration och försäljning",Transportledare med inriktning klimat och digitalisering,Flera kommuner,Flera kommuner,True,400,Bunden,100,TUC Sweden AB - Yrkeshögskola,Privat,35,140,0,MYH 2023/4166,False,4,0,2023,2
5630,"Ekonomi, administration och försäljning",Transportlogistiker - Supply Chain Management,Stockholm,Haninge,False,300,Distans,100,YH Akademin AB,Privat,30,90,0,MYH 2023/3877,False,3,0,2023,1
5631,Friskvård och kroppsvård,Behörig frisör,Västra Götaland,Trollhättan,False,200,Bunden,100,Elevutbildarna i Sverige AB,Privat,16,80,0,MYH 2023/3369,False,5,0,2023,1
5632,Friskvård och kroppsvård,Behörig frisör,Stockholm,Solna,False,200,Bunden,100,Svensk Helhetsdesign AB ,Privat,15,75,0,MYH 2023/3372,False,5,0,2023,1
5633,Friskvård och kroppsvård,Behörig frisör ,Västra Götaland,Göteborg,False,200,Bunden,100,Sveriges Frisörer AB,Privat,15,75,0,MYH 2023/3367,False,5,0,2023,1
5634,Friskvård och kroppsvård,Licensierad Frisör och Färgspecialist,Östergötland,Norrköping,False,200,Bunden,100,Östsvenska Yrkeshögskolan AB,Privat,16,32,0,MYH 2023/3784,False,2,0,2023,1
5635,Friskvård och kroppsvård,Vidareutbildning Frisör,Stockholm,Stockholm,False,200,Bunden,100,Style Education Stockholm AB,Privat,20,100,0,MYH 2023/4442,False,5,0,2023,1
5636,Friskvård och kroppsvård,Hud- och massageterapeut ,Stockholm,Stockholm,False,300,Bunden,100,Yrkeshögskolan för Hudvård & Spa AB,Privat,20,100,60,MYH 2023/3689,True,5,3,2023,1
5637,Friskvård och kroppsvård,Hud- och Spaterapeut,Stockholm,Stockholm,False,300,Bunden,100,Axelsons Gymnastiska Institut,Privat,20,80,60,MYH 2023/4340,True,4,3,2023,1
5638,Friskvård och kroppsvård,Hud- och Spaterapeut,Stockholm,Nacka,False,300,Bunden,100,Hudvårdshögskolan IBS,Privat,16,80,0,MYH 2023/3339,False,5,0,2023,1
5639,Friskvård och kroppsvård,Hud- och Spaterapeut,Stockholm,Stockholm,False,300,Bunden,100,Elisabethskolan i Sverige AB,Privat,18,72,0,MYH 2023/4424,False,4,0,2023,1
5640,Friskvård och kroppsvård,Hud- och spaterapeut ,Västra Götaland,Göteborg,False,300,Bunden,100,Yrkeshögskolan för Hudvård & Spa AB,Privat,20,100,0,MYH 2023/3683,False,5,0,2023,1
5641,Friskvård och kroppsvård,Hud- och spaterapeut ,Stockholm,Solna,False,300,Bunden,100,Yrkeshögskolan för Hudvård & Spa AB,Privat,20,100,0,MYH 2023/3686,False,5,0,2023,1
5642,Friskvård och kroppsvård,Massage- och Friskvårdsterapeut,Östergötland,Linköping,False,400,Bunden,100,Bergqvists Massage & Friskvårdsutbildningar AB,Privat,28,84,0,MYH 2023/3366,False,3,0,2023,1
5643,"Hotell, restaurang och turism",Hotel & Resort Manager,Flera kommuner,Flera kommuner,True,300,Distans,100,YH Akademin AB,Privat,20,60,0,MYH 2023/3291,False,3,0,2023,2
5644,"Hotell, restaurang och turism",Hotel Management,Stockholm,Stockholm,False,400,Bunden,100,"Stockholms stad, Frans Schartaus Handelsinstitut",Kommun,35,175,105,MYH 2023/4255,True,5,3,2023,1
5645,"Hotell, restaurang och turism",Hotel management,Skåne,Malmö,False,400,Distans,100,Grit Academy,Privat,30,90,0,MYH 2023/3383,False,3,0,2023,1
5646,"Hotell, restaurang och turism",Management inom hotell- och besöksnäringen,Östergötland,Söderköping,False,300,Bunden,100,Östsvenska Yrkeshögskolan AB,Privat,25,75,0,MYH 2023/3714,False,3,0,2023,1
5647,"Hotell, restaurang och turism",Operativ ledare – inriktning Revenue Management,Skåne,Båstad,False,150,Distans,75,Båstads kommun Akademi Båstad,Kommun,30,150,90,MYH 2023/3312,True,5,3,2023,1
5648,"Hotell, restaurang och turism",Guest Relations Coordinator,Stockholm,Stockholm,False,300,Distans,100,TEC Travel Education Centre AB,Privat,35,105,0,MYH 2023/4358,False,3,0,2023,1
5649,"Hotell, restaurang och turism",International Bar Management,Stockholm,Stockholm,False,200,Distans,100,Lernia Utbildning AB,Privat,35,175,0,MYH 2023/3772,False,5,0,2023,1
5650,"Hotell, restaurang och turism",Kock med hållbar inriktning,Östergötland,Söderköping,False,300,Bunden,100,Östsvenska Yrkeshögskolan AB,Privat,20,60,0,MYH 2023/3706,False,3,0,2023,1
5651,"Hotell, restaurang och turism",Hållbar Administrativ Köksmästare,Stockholm,Stockholm,False,150,Bunden,100,Företagsekonomiska Institutet 1888 AB,Privat,35,175,105,MYH 2023/3428,True,5,3,2023,1
5652,"Hotell, restaurang och turism",Hållbar Administrativ Köksmästare ,Västra Götaland,Göteborg,False,150,Bunden,100,Företagsekonomiska Institutet 1888 AB,Privat,35,175,0,MYH 2023/3431,False,5,0,2023,1
5653,"Hotell, restaurang och turism",Köksmästare,Västra Götaland,Göteborg,False,150,Bunden,75,"Göteborgs Stad, Yrgo",Kommun,28,84,84,MYH 2023/3807,True,3,3,2023,1
5654,"Hotell, restaurang och turism",Nordisk Mat Ambassadör,Blekinge,Olofström,False,220,Distans,75,Lunds stifts folkhögskolestiftelse – Jämshögs folkhögskola,Privat,20,100,0,MYH 2023/4219,False,5,0,2023,1
5655,"Hotell, restaurang och turism",Internationell Sommelier - Matsalsschef,Stockholm,Stockholm,False,200,Bunden,100,Restaurangakademien AB,Privat,34,68,68,MYH 2023/4199,True,2,2,2023,1
5656,"Hotell, restaurang och turism",Arbetsledare inom måltidsservice,Stockholm,Stockholm,False,200,Distans,50,TUC Sweden AB - Yrkeshögskola,Privat,35,175,105,MYH 2023/3835,True,5,3,2023,1
5657,"Hotell, restaurang och turism",Event & Project Manager,Jämtland,Åre,False,400,Bunden,100,Campus Åre/Åre kommun,Kommun,25,75,0,MYH 2023/3887,False,3,0,2023,1
5658,"Hotell, restaurang och turism",Event Manager,Skåne,Malmö,False,400,Bunden,100,Företagsekonomiska Institutet 1888 AB,Privat,35,175,0,MYH 2023/3690,False,5,0,2023,1
5659,"Hotell, restaurang och turism",Event Manager,Stockholm,Stockholm,False,400,Distans,100,Företagsekonomiska Institutet 1888 AB,Privat,35,175,0,MYH 2023/3858,False,5,0,2023,1
5660,"Hotell, restaurang och turism",Event Manager,Västra Götaland,Göteborg,False,400,Bunden,100,Företagsekonomiska Institutet 1888 AB,Privat,35,175,0,MYH 2023/3865,False,5,0,2023,1
5661,"Hotell, restaurang och turism",Event Manager – Risk Management ,Flera kommuner,Flera kommuner,True,225,Distans,100,YH Akademin AB,Privat,30,90,0,MYH 2023/3763,False,3,0,2023,2
5662,"Hotell, restaurang och turism",Sustainable Events Manager,Stockholm,Solna,False,400,Bunden,100,Sälj & Marknadshögskolan i Sverige AB - Stockholm,Privat,35,105,0,MYH 2023/2979,False,3,0,2023,1
5663,"Hotell, restaurang och turism","Congress, Conference & Meeting Professional - PCO",Flera kommuner,Flera kommuner,True,410,Distans,100,Idéutvecklarna AB,Privat,35,175,105,MYH 2023/3729,True,5,3,2023,4
5664,"Hotell, restaurang och turism",Reserådgivare,Västra Götaland,Göteborg,False,215,Bunden,100,"Göteborgs Stad, Yrgo",Kommun,30,150,90,MYH 2023/4156,True,5,3,2023,1
5665,"Hotell, restaurang och turism",Reserådgivare ,Stockholm,Stockholm,False,215,Bunden,100,"Stockholms stad, Frans Schartaus Handelsinstitut",Kommun,35,175,105,MYH 2023/4200,True,5,3,2023,1
5666,"Hotell, restaurang och turism",TRAC turism- och resekonsult med internationell IATA,Stockholm,Stockholm,False,400,Bunden,100,TEC Travel Education Centre AB,Privat,30,90,90,MYH 2023/4336,True,3,3,2023,1
5667,"Hotell, restaurang och turism",TRAC turism- och resekonsult med internationell IATA,Skåne,Malmö,False,400,Distans,100,TEC Travel Education Centre AB,Privat,35,105,0,MYH 2023/4334,False,3,0,2023,1
5668,"Hotell, restaurang och turism",Affärsutvecklare besöksnäring,Flera kommuner,Flera kommuner,True,400,Distans,100,YH Akademin AB,Privat,20,60,0,MYH 2023/3105,False,3,0,2023,2
5669,"Hotell, restaurang och turism",Affärsutvecklare inom besöksnäringen - SKELLEFTEÅ - DISTANS,Västerbotten,Skellefteå,False,420,Distans,100,Idéutvecklarna AB,Privat,35,175,0,MYH 2023/3724,False,5,0,2023,1
5670,"Hotell, restaurang och turism",Affärsutvecklare inom event- och besöksnäringen,Östergötland,Linköping,False,400,Bunden,100,Grit Academy,Privat,25,75,0,MYH 2023/3497,False,3,0,2023,1
5671,"Hotell, restaurang och turism",Affärsutvecklare/Marknadsförare Besöksnäring,Stockholm,Upplands-Bro,False,300,Distans,100,"Upplands-Bro kommun, Vuxenutbildningen",Kommun,35,105,0,MYH 2023/4422,False,3,0,2023,1
5672,"Hotell, restaurang och turism",Affärsutveckling besöksnäringen,Halland,Halmstad,False,400,Distans,100,Grit Academy,Privat,30,90,0,MYH 2023/3384,False,3,0,2023,1
5673,"Hotell, restaurang och turism",Destination Management  - upplevelseproducent ,Stockholm,Stockholm,False,400,Distans,100,TEC Travel Education Centre AB,Privat,35,105,0,MYH 2023/4398,False,3,0,2023,1
5674,"Hotell, restaurang och turism",Destination Management - upplevelseproducent ,Stockholm,Stockholm,False,400,Bunden,100,TEC Travel Education Centre AB,Privat,30,90,0,MYH 2023/4396,False,3,0,2023,1
5675,"Hotell, restaurang och turism",Konceptutvecklare Event och Besöksnäring,Västra Götaland,Göteborg,False,400,Bunden,100,IHM Business School AB Göteborg,Privat,35,105,105,MYH 2023/3326,True,3,3,2023,1
5676,"Hotell, restaurang och turism",Konceptutvecklare Event och besöksnäring,Stockholm,Stockholm,False,400,Bunden,100,IHM Business School AB Stockholm,Privat,35,105,0,MYH 2023/3279,False,3,0,2023,1
5677,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom nära vård,Västra Götaland,Vänersborg,False,200,Distans,50,"Kunskapsförbundet Väst, Vuxenutbildningen",Kommun,20,60,0,MYH 2023/3411,False,3,0,2023,1
5678,Hälso- och sjukvård samt socialt arbete,Ambulanssjukvårdare,Stockholm,Stockholm,False,200,Bunden,100,MedLearn AB,Privat,32,96,96,MYH 2023/3496,True,3,3,2023,1
5679,Hälso- och sjukvård samt socialt arbete,Ambulanssjukvårdare,Norrbotten,Luleå,False,200,Distans,100,Lernia Utbildning AB,Privat,20,100,60,MYH 2023/3786,True,5,3,2023,1
5680,Hälso- och sjukvård samt socialt arbete,Barnspecialiserad undersköterska,Värmland,Karlstad,False,200,Distans,100,"Karlstads kommun, Yrkeshögskolan",Kommun,25,100,75,MYH 2023/3928,True,4,3,2023,1
5681,Hälso- och sjukvård samt socialt arbete,HSL-kompetens för undersköterskor,Skåne,Trelleborg,False,100,Distans,50,Trelleborgs kommun,Kommun,25,75,0,MYH 2023/4224,False,3,0,2023,1
5682,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska akutsjukvård,Flera kommuner,Flera kommuner,True,200,Distans,50,"Göteborgs Stad, Yrgo",Kommun,30,150,90,MYH 2023/4264,True,5,3,2023,3
5683,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska akutsjukvård,Flera kommuner,Flera kommuner,True,210,Distans,50,ABF-S Avdelning i Stockholm,Privat,35,105,0,MYH 2023/3740,False,3,0,2023,2
5684,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska anestesi- och operationssjukvård,Östergötland,Linköping,False,200,Distans,50,Region Östergötland,Region,24,120,72,MYH 2023/4393,True,5,3,2023,1
5685,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska barn och ungdomssjukvård,Kronoberg,Växjö,False,200,Distans,100,"Region Kronoberg, YH Region Kronoberg",Region,20,60,60,MYH 2023/3957,True,3,3,2023,1
5686,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska barn- och ungdomssjukvård,Flera kommuner,Flera kommuner,True,200,Distans,50,MedLearn AB,Privat,25,75,75,MYH 2023/4128,True,3,3,2023,2
5687,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom akut- och specialistsjukvård,Västra Götaland,Skövde,False,200,Distans,50,"Skövde kommun, Skövde Yrkeshögskola",Kommun,35,175,0,MYH 2023/4057,False,5,0,2023,1
5688,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom akutsjukvård,Västra Götaland,Vänersborg,False,200,Distans,50,"Kunskapsförbundet Väst, Vuxenutbildningen",Kommun,35,175,105,MYH 2023/3417,True,5,3,2023,1
5689,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom Ambulanssjukvård,Västra Götaland,Skövde,False,200,Bunden,100,"Skövde kommun, Skövde Yrkeshögskola",Kommun,25,125,75,MYH 2023/4106,True,5,3,2023,1
5690,Hälso- och sjukvård samt socialt arbete,"Specialistundersköterska inom anestesi, operation och intensivvård",Flera kommuner,Flera kommuner,True,200,Distans,100,Lernia Utbildning AB,Privat,20,60,60,MYH 2023/3448,True,3,3,2023,2
5691,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom barnsjukvård,Västernorrland,Sundsvall,False,205,Distans,100,"Sundsvalls kommun, Vuxenutbildningen",Kommun,25,125,75,MYH 2023/3553,True,5,3,2023,1
5692,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom hälso- och sjukvård,Skåne,Båstad,False,200,Distans,100,Båstads kommun Akademi Båstad,Kommun,27,135,81,MYH 2023/3296,True,5,3,2023,1
5693,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom laboratoriemedicin,Stockholm,Stockholm,False,200,Distans,100,Lernia Utbildning AB,Privat,35,175,105,MYH 2023/3449,True,5,3,2023,1
5694,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom Obstetrik,Uppsala,Uppsala,False,200,Distans,50,Folkuniversitetet - Stiftelsen Kursverksamheten vid Uppsala universitetet,Privat,35,140,0,MYH 2023/4201,False,4,0,2023,1
5695,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom ortopedi,Västra Götaland,Vänersborg,False,200,Distans,50,"Kunskapsförbundet Väst, Vuxenutbildningen",Kommun,25,125,0,MYH 2023/4091,False,5,0,2023,1
5696,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom rehabilitering och hälsa,Västra Götaland,Vänersborg,False,200,Distans,50,"Kunskapsförbundet Väst, Vuxenutbildningen",Kommun,32,160,0,MYH 2023/3454,False,5,0,2023,1
5697,Hälso- och sjukvård samt socialt arbete,"Specialistundersköterska operation, anestesi och intensivvård",Dalarna,Falun,False,200,Distans,50,YH Akademin AB,Privat,20,40,0,MYH 2023/4288,False,2,0,2023,1
5698,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska röntgen,Östergötland,Linköping,False,200,Distans,50,MedLearn AB,Privat,27,108,54,MYH 2023/3309,True,4,2,2023,1
5699,Hälso- och sjukvård samt socialt arbete,Specialistutbildad undersköterska - Barn och ungdom ,Stockholm,Stockholm,False,200,Bunden,100,"Stockholms stad, Frans Schartaus Handelsinstitut",Kommun,35,175,0,MYH 2023/4273,False,5,0,2023,1
5700,Hälso- och sjukvård samt socialt arbete,"Specialiserad undersköterska, inriktning psykiatri",Västerbotten,Umeå,False,200,Bunden,50,Umeå kommun - Umevux,Kommun,20,80,60,MYH 2023/4374,True,4,3,2023,1
5701,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska - psykiatri,Kronoberg,Växjö,False,210,Distans,100,"Region Kronoberg, YH Region Kronoberg",Region,20,60,60,MYH 2023/3888,True,3,3,2023,1
5702,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska i kvalificerad sjukvård inriktning psykiatri ,Halland,Falkenberg,False,230,Bunden,50,Falkenbergs kommun,Kommun,30,90,0,MYH 2023/4181,False,3,0,2023,1
5703,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom psykiatri,Västerbotten,Skellefteå,False,200,Distans,100,Lernia Utbildning AB,Privat,35,140,105,MYH 2023/3450,True,4,3,2023,1
5704,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom psykiatri,Västra Götaland,Skövde,False,200,Distans,50,"Skövde kommun, Skövde Yrkeshögskola",Kommun,35,175,0,MYH 2023/4089,False,5,0,2023,1
5705,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom psykiatri,Blekinge,Olofström,False,210,Distans,75,Lunds stifts folkhögskolestiftelse – Jämshögs folkhögskola,Privat,20,100,0,MYH 2023/4330,False,5,0,2023,1
5706,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom psykiatrisk verksamhet,Dalarna,Säter,False,205,Distans,100,Säters kommun,Kommun,30,150,90,MYH 2023/4284,True,5,3,2023,1
5707,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska Psykiatri,Västra Götaland,Göteborg,False,200,Distans,50,KompetensUtvecklingsInstitutet Sverige AB,Privat,30,150,90,MYH 2023/3349,True,5,3,2023,1
5708,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska psykiatri,Östergötland,Linköping,False,210,Distans,50,JENSEN Education School AB,Privat,35,105,0,MYH 2023/3623,False,3,0,2023,1
5709,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska Psykiatri ,Flera kommuner,Flera kommuner,True,200,Distans,50,KompetensUtvecklingsInstitutet Sverige AB,Privat,35,175,105,MYH 2023/3267,True,5,3,2023,2
5710,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska Psykiatri ,Stockholm,Stockholm,False,200,Distans,50,KompetensUtvecklingsInstitutet Sverige AB,Privat,35,175,0,MYH 2023/3289,False,5,0,2023,1
5711,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska Psykiatri ,Flera kommuner,Flera kommuner,True,200,Distans,50,KompetensUtvecklingsInstitutet Sverige AB,Privat,35,175,0,MYH 2023/3307,False,5,0,2023,2
5712,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska Psykiatri ,Skåne,Helsingborg,False,200,Distans,50,KompetensUtvecklingsInstitutet Sverige AB,Privat,30,150,0,MYH 2023/3407,False,5,0,2023,1
5713,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska psykiatrisk verksamhet,Flera kommuner,Flera kommuner,True,210,Distans,50,Hermods AB Östersund,Privat,35,140,105,MYH 2023/3076,True,4,3,2023,2
5714,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska psykiatrisk verksamhet,Flera kommuner,Flera kommuner,True,210,Distans,50,Hermods AB Karlskrona,Privat,35,140,0,MYH 2023/3108,False,4,0,2023,2
5715,Hälso- och sjukvård samt socialt arbete,Handledare inom socialpsykiatri/psykiatri ,Norrbotten,Boden,False,400,Distans,100,Iris Hadar AB,Privat,35,140,0,MYH 2023/3458,False,4,0,2023,1
