,Utbildningsområde,Utbildningsnamn,Län,Kommun,Flera kommuner,Antal kommuner,YH-poäng,Utbildningsanordnare administrativ enhet,Diarienummer,Ansökningsomgång
572,"Ekonomi, administration och försäljning",Digital Analytics,Stockholm,Stockholm,False,1,320,Medieinstitutet i Sverige AB,MYH 2021/4340,2021
573,"Ekonomi, administration och försäljning",Digital Analytiker,Skåne,Malmö,False,1,320,Medieinstitutet i Sverige AB,MYH 2021/4339,2021
574,"Ekonomi, administration och försäljning",Digital Business Developer,Västra Götaland,Borås,False,1,400,Borås Stad - Borås Yrkeshögskola,MYH 2021/3913,2021
575,"Ekonomi, administration och försäljning",Digital Marketing Specialist ,Västra Götaland,Göteborg,False,1,400,IHM Business School AB Göteborg,MYH 2021/3304,2021
576,"Ekonomi, administration och försäljning",Digital marknadsförare,Stockholm,Solna,False,1,400,Sälj & Marknadshögskolan i Sverige AB - Stockholm,MYH 2021/3179,2021
577,"Ekonomi, administration och försäljning",Digital marknadsförare,Stockholm,Stockholm,False,1,400,Stockholms Internationella Handelsskola AB,MYH 2021/3695,2021
578,"Ekonomi, administration och försäljning",Digital marknadsföringsspecialist,Jönköping,Jönköping,False,1,410,TUC Sweden AB - Yrkeshögskola,MYH 2021/3625,2021
579,"Ekonomi, administration och försäljning",Digital Store Manager,Flera kommuner,Flera kommuner,True,5,300,"Uddevalla kommun, Vuxenutbildningen",MYH 2021/3217,2021
580,"Ekonomi, administration och försäljning",Eco Sale,Stockholm,Solna,False,1,210,Hermods AB Stockholm,MYH 2021/3184,2021
581,"Ekonomi, administration och försäljning",E-Commerce Logistiker,Stockholm,Stockholm,False,1,400,IHM Business School AB Stockholm,MYH 2021/3476,2021
582,"Ekonomi, administration och försäljning",E-Commerce Manager,Jönköping,Jönköping,False,1,415,TUC Sweden AB - Yrkeshögskola,MYH 2021/3687,2021
583,"Ekonomi, administration och försäljning",E-Commerce Product Manager,Flera kommuner,Flera kommuner,True,4,400,"Uddevalla kommun, Vuxenutbildningen",MYH 2021/3216,2021
584,"Ekonomi, administration och försäljning",Ekonomi- och redovisningskonsult,Västra Götaland,Göteborg,False,1,400,"Göteborgs Stad, Yrgo",MYH 2021/4085,2021
585,"Ekonomi, administration och försäljning",Försäkringsrådgivare/Skadereglerare/Riskbedömare ,Stockholm,Stockholm,False,1,400,Företagsekonomiska Institutet 1888 AB,MYH 2021/4123,2021
586,"Ekonomi, administration och försäljning",Inköpare med hållbarhetskompetens,Stockholm,Stockholm,False,1,400,Näringslivsakademin,MYH 2021/3404,2021
587,"Ekonomi, administration och försäljning",Key Account Manager,Flera kommuner,Flera kommuner,True,3,225,IHM Business School AB Malmö,MYH 2021/3274,2021
588,"Ekonomi, administration och försäljning",Key Account Manager,Stockholm,Solna,False,1,200,Sälj & Marknadshögskolan i Sverige AB - Stockholm,MYH 2021/3195,2021
589,"Ekonomi, administration och försäljning",Key Account Manager,Östergötland,Linköping,False,1,200,TUC Sweden AB - Yrkeshögskola,MYH 2021/3559,2021
590,"Ekonomi, administration och försäljning",Kvalificerad Inköpare,Stockholm,Stockholm,False,1,400,Företagsekonomiska Institutet 1888 AB,MYH 2021/4105,2021
591,"Ekonomi, administration och försäljning",Löne- och ekonomikonsult,Västra Götaland,Härryda,False,1,300,"Härryda kommun, Yrkeshögskolan i Mölnlycke",MYH 2021/3612,2021
592,"Ekonomi, administration och försäljning",Löneekonom - inriktning systemkunskap,Stockholm,Stockholm,False,1,400,"Stockholms stad, Frans Schartaus Handelsinstitut",MYH 2021/3951,2021
593,"Ekonomi, administration och försäljning",Lönekonsult med digital kompetens,Gävleborg,Gävle,False,1,420,Plushögskolan AB - Affärshögskolan,MYH 2021/3367,2021
594,"Ekonomi, administration och försäljning",Lönespecialist ,Flera kommuner,Flera kommuner,True,2,400,TUC Sweden AB - Yrkeshögskola,MYH 2021/3933,2021
595,"Ekonomi, administration och försäljning",Lönespecialist med systeminriktning,Stockholm,Stockholm,False,1,400,Iterum Education AB,MYH 2021/3842,2021
596,"Ekonomi, administration och försäljning",Marketing Automation,Stockholm,Stockholm,False,1,400,Medieinstitutet i Sverige AB,MYH 2021/4342,2021
597,"Ekonomi, administration och försäljning",Marketing Automation Specialist ,Skåne,Helsingborg,False,1,400,YrkesAkademin YH AB,MYH 2021/3368,2021
598,"Ekonomi, administration och försäljning",Marketing Automation Specialist ,Stockholm,Järfälla,False,1,400,YrkesAkademin YH AB,MYH 2021/4168,2021
599,"Ekonomi, administration och försäljning",Marknadskoordinator,Stockholm,Stockholm,False,1,320,Medieinstitutet i Sverige AB,MYH 2021/4404,2021
600,"Ekonomi, administration och försäljning",Medicinsk sekreterare,Stockholm,Botkyrka,False,1,400,"Botkyrka kommun, Xenter Botkyrka",MYH 2021/3935,2021
601,"Ekonomi, administration och försäljning",Medicinsk sekreterare,Stockholm,Stockholm,False,1,400,"Stockholms stad, Frans Schartaus Handelsinstitut",MYH 2021/4220,2021
602,"Ekonomi, administration och försäljning",Medicinsk sekreterare,Västra Götaland,Skövde,False,1,400,"Skövde kommun, Skövde Yrkeshögskola",MYH 2021/4191,2021
603,"Ekonomi, administration och försäljning",Medicinsk vårdadministratör,Örebro,Örebro,False,1,400,Consensus Sverige AB,MYH 2021/3736,2021
604,"Ekonomi, administration och försäljning",Online Merchandiser,Västra Götaland,Göteborg,False,1,400,Sälj & Marknadshögskolan i Sverige AB,MYH 2021/3085,2021
605,"Ekonomi, administration och försäljning",Onlinemarknadsförare GBG,Västra Götaland,Göteborg,False,1,320,Medieinstitutet i Sverige AB,MYH 2021/4365,2021
606,"Ekonomi, administration och försäljning",Optikerassistent,Jönköping,Jönköping,False,1,200,TUC Sweden AB - Yrkeshögskola,MYH 2021/3533,2021
607,"Ekonomi, administration och försäljning",Payroll Business Partner,Skåne,Malmö,False,1,410,Stockholm School of Business,MYH 2021/4348,2021
608,"Ekonomi, administration och försäljning",Redovisningsekonom,Skåne,Helsingborg,False,1,430,TUC Sweden AB - Yrkeshögskola,MYH 2021/3855,2021
609,"Ekonomi, administration och försäljning",Redovisningskonsult,Flera kommuner,Flera kommuner,True,7,400,Företagsekonomiska Institutet 1888 AB,MYH 2021/4391,2021
610,"Ekonomi, administration och försäljning",Redovisningskonsult,Skåne,Helsingborg,False,1,440,Competensum Skåne Nordväst AB,MYH 2021/3699,2021
611,"Ekonomi, administration och försäljning",Redovisningskonsult,Stockholm,Stockholm,False,1,400,Företagsekonomiska Institutet 1888 AB,MYH 2021/4109,2021
612,"Ekonomi, administration och försäljning",Redovisningskonsult,Stockholm,Stockholm,False,1,410,Stockholm School of Business,MYH 2021/3567,2021
613,"Ekonomi, administration och försäljning",Strategiskt inköp och upphandling,Flera kommuner,Flera kommuner,True,2,430,One Academy AB,MYH 2021/4249,2021
614,"Ekonomi, administration och försäljning",Strategiskt inköp och upphandling ,Flera kommuner,Flera kommuner,True,2,430,One Academy AB,MYH 2021/4200,2021
615,"Ekonomi, administration och försäljning",Strategiskt inköp och upphandling ,Västra Götaland,Göteborg,False,1,430,One Academy AB,MYH 2021/4185,2021
616,"Ekonomi, administration och försäljning",Strategiskt inköp och upphandling ,Östergötland,Linköping,False,1,430,One Academy AB,MYH 2021/4214,2021
617,"Ekonomi, administration och försäljning",Technical Account Manager,Örebro,Örebro,False,1,420,Hermods AB Örebro,MYH 2021/3921,2021
618,"Ekonomi, administration och försäljning",Technicial Sales Manager,Stockholm,Stockholm,False,1,405,Plushögskolan AB - Teknikhögskolan,MYH 2021/3253,2021
619,"Ekonomi, administration och försäljning",Tullspecialist,Stockholm,Stockholm,False,1,300,TUC Sweden AB - Yrkeshögskola,MYH 2021/3136,2021
620,"Ekonomi, administration och försäljning",Tullspecialist (CCS),Västra Götaland,Härryda,False,1,300,"Härryda kommun, Yrkeshögskolan i Mölnlycke",MYH 2021/3604,2021
621,"Ekonomi, administration och försäljning",Verksamhetsledare/Samordnare inom social omsorg,Stockholm,Upplands-Bro,False,1,200,"Upplands-Bro kommun, Vuxenutbildningen",MYH 2021/3729,2021
622,"Ekonomi, administration och försäljning",Visual Merchandiser,Stockholm,Stockholm,False,1,300,"Stockholms stad, Frans Schartaus Handelsinstitut",MYH 2021/3939,2021
623,"Ekonomi, administration och försäljning",Visual Merchandiser - Unified Commerce,Västra Götaland,Göteborg,False,1,400,IHM Business School AB Göteborg,MYH 2021/3303,2021
624,"Ekonomi, administration och försäljning",Vårdadministratör,Östergötland,Linköping,False,1,400,Östsvenska Yrkeshögskolan AB,MYH 2021/3300,2021
625,Friskvård och kroppsvård,Hud- och Spaterapeut,Stockholm,Nacka,False,1,300,Hudvårdshögskolan International Beauty School of Sweden AB,MYH 2021/3548,2021
626,Friskvård och kroppsvård,Hud- och Spaterapeut,Stockholm,Solna,False,1,300,Yrkeshögskolan för Hudvård & Spa AB,MYH 2021/3668,2021
627,Friskvård och kroppsvård,Hud- och Spaterapeut,Stockholm,Stockholm,False,1,300,Axelsons Gymnastiska Institut,MYH 2021/3876,2021
628,Friskvård och kroppsvård,Massage- och Friskvårdsterapeut,Östergötland,Linköping,False,1,400,Bergqvists Massage & Friskvårdsutbildningar AB,MYH 2021/3337,2021
629,"Hotell, restaurang och turism",Affärsutvecklare besöksnäring ,Flera kommuner,Flera kommuner,True,2,400,YrkesAkademin YH AB,MYH 2021/3558,2021
630,"Hotell, restaurang och turism",Affärsutvecklare besöksnäring ,Flera kommuner,Flera kommuner,True,2,400,YrkesAkademin YH AB,MYH 2021/3554,2021
631,"Hotell, restaurang och turism",Affärsutvecklare besöksnäring ,Jämtland,Åre,False,1,400,YrkesAkademin YH AB,MYH 2021/3552,2021
632,"Hotell, restaurang och turism",Arbetsledare inom måltidsservice ,Jönköping,Tranås,False,1,200,TUC Sweden AB - Yrkeshögskola,MYH 2021/3453,2021
633,"Hotell, restaurang och turism","Congress, conference and meeting professional - PCO",Flera kommuner,Flera kommuner,True,3,420,Idéutvecklarna AB,MYH 2021/3528,2021
634,"Hotell, restaurang och turism",Driftansvarig hotell,Västra Götaland,Göteborg,False,1,210,"Göteborgs Stad, Yrgo",MYH 2021/4127,2021
635,"Hotell, restaurang och turism",Food & Beverage Manager,Stockholm,Stockholm,False,1,300,Företagsekonomiska Institutet 1888 AB,MYH 2021/4411,2021
636,"Hotell, restaurang och turism",Hotel & Restaurant Manager ,Flera kommuner,Flera kommuner,True,2,305,TUC Sweden AB - Yrkeshögskola,MYH 2021/3537,2021
637,"Hotell, restaurang och turism",Hotel Supervisor,Flera kommuner,Flera kommuner,True,3,225,YrkesAkademin YH AB,MYH 2021/3910,2021
638,"Hotell, restaurang och turism",Internationell Sommelier - Matsalsschef,Stockholm,Stockholm,False,1,200,Restaurangakademien AB,MYH 2021/4346,2021
639,"Hotell, restaurang och turism",Koordinator inom besöksnäringen,Skåne,Båstad,False,1,400,Båstad kommun Akademi Båstad,MYH 2021/3617,2021
640,"Hotell, restaurang och turism",Köksmästare,Västra Götaland,Göteborg,False,1,150,"Göteborgs Stad, Yrgo",MYH 2021/3756,2021
641,"Hotell, restaurang och turism",Management inom hotell och besöksnäring,Skåne,Malmö,False,1,300,TEC Travel Education Centre AB,MYH 2021/4429,2021
642,"Hotell, restaurang och turism",Management inom hotell och besöksnäring,Stockholm,Stockholm,False,1,300,TEC Travel Education Centre AB,MYH 2021/4428,2021
643,"Hotell, restaurang och turism",Management inom hotell och besöksnäring,Västra Götaland,Göteborg,False,1,300,TEC Travel Education Centre AB,MYH 2021/4426,2021
644,"Hotell, restaurang och turism",Musik- och eventarrangör,Södermanland,Nyköping,False,1,400,Campus Nyköping,MYH 2021/3577,2021
645,"Hotell, restaurang och turism",Project Manager Meetings and Events,Stockholm,Stockholm,False,1,400,TEC Travel Education Centre AB,MYH 2021/4401,2021
646,"Hotell, restaurang och turism",Service Manager ,Skåne,Malmö,False,1,400,Malmö stad Yrkeshögskolan Malmö,MYH 2021/3767,2021
647,"Hotell, restaurang och turism",TRAC Turism- och Resekonsult ,Uppsala,Uppsala,False,1,400,YrkesAkademin YH AB,MYH 2021/3310,2021
648,Hälso- och sjukvård samt socialt arbete,Aktiveringspedagog inriktning äldre/rehabilitering,Västra Götaland,Mölndal,False,1,300,Campus Mölndal,MYH 2021/4019,2021
649,Hälso- och sjukvård samt socialt arbete,Ambulanssjukvårdare,Norrbotten,Luleå,False,1,200,Lernia Utbildning AB,MYH 2021/3482,2021
650,Hälso- och sjukvård samt socialt arbete,Ambulanssjukvårdare,Skåne,Malmö,False,1,200,Lernia Utbildning AB,MYH 2021/3483,2021
651,Hälso- och sjukvård samt socialt arbete,Ambulanssjukvårdare,Uppsala,Uppsala,False,1,200,Folkuniversitetet - Stiftelsen Kursverksamheten vid Uppsala universitetet,MYH 2021/3829,2021
652,Hälso- och sjukvård samt socialt arbete,Apotekstekniker,Stockholm,Stockholm,False,1,300,"Stockholms stad, Frans Schartaus Handelsinstitut",MYH 2021/3916,2021
653,Hälso- och sjukvård samt socialt arbete,Apotekstekniker,Stockholm,Stockholm,False,1,300,TUC Sweden AB - Yrkeshögskola,MYH 2021/4390,2021
654,Hälso- och sjukvård samt socialt arbete,Apotekstekniker ,Västra Götaland,Göteborg,False,1,300,"Göteborgs Stad, Yrgo",MYH 2021/4102,2021
655,Hälso- och sjukvård samt socialt arbete,Behandlingspedagog,Flera kommuner,Flera kommuner,True,2,400,Campus Nynäshamn,MYH 2021/3912,2021
656,Hälso- och sjukvård samt socialt arbete,Behandlingspedagog,Gävleborg,Hudiksvall,False,1,440,Hudiksvall kommun CUL,MYH 2021/3532,2021
657,Hälso- och sjukvård samt socialt arbete,Behandlingspedagog,Skåne,Eslöv,False,1,400,Eslövs Folkhögskola,MYH 2021/3812,2021
658,Hälso- och sjukvård samt socialt arbete,Behandlingspedagog,Västernorrland,Sollefteå,False,1,400,Sollefteå kommun - Reveljen,MYH 2021/3844,2021
659,Hälso- och sjukvård samt socialt arbete,Behandlingspedagog,Västra Götaland,Trollhättan,False,1,400,YrkesAkademin YH AB,MYH 2021/3381,2021
660,Hälso- och sjukvård samt socialt arbete,Behandlingspedagog,Östergötland,Linköping,False,1,420,TUC Sweden AB - Yrkeshögskola,MYH 2021/3121,2021
661,Hälso- och sjukvård samt socialt arbete,Behandlingspedagog ,Dalarna,Falun,False,1,400,YrkesAkademin YH AB,MYH 2021/3394,2021
662,Hälso- och sjukvård samt socialt arbete,Behandlingspedagog ,Uppsala,Uppsala,False,1,400,YrkesAkademin YH AB,MYH 2021/3570,2021
663,Hälso- och sjukvård samt socialt arbete,Demensspecialiserad undersköterska,Värmland,Forshaga,False,1,200,"Forshaga kommun, Forshaga Yrkeshögskola",MYH 2021/3644,2021
664,Hälso- och sjukvård samt socialt arbete,Förändringsledare inom välfärden,Flera kommuner,Flera kommuner,True,3,300,Plushögskolan AB - Vårdyrkeshögskolan,MYH 2021/3224,2021
665,Hälso- och sjukvård samt socialt arbete,Handledare - Socialpsykiatri,Skåne,Eslöv,False,1,400,"Eslövs kommun, Yrkeshögskolan i Eslöv",MYH 2021/3821,2021
666,Hälso- och sjukvård samt socialt arbete,Handledare inom LSS och socialpsykiatri,Flera kommuner,Flera kommuner,True,3,250,Plushögskolan AB - Vårdyrkeshögskolan,MYH 2021/3234,2021
667,Hälso- och sjukvård samt socialt arbete,Instrument och Steriltekniker ,Dalarna,Falun,False,1,315,YrkesAkademin YH AB,MYH 2021/3521,2021
668,Hälso- och sjukvård samt socialt arbete,Instrument och Steriltekniker ,Östergötland,Linköping,False,1,315,YrkesAkademin YH AB,MYH 2021/3524,2021
669,Hälso- och sjukvård samt socialt arbete,Medicinsk Massageterapeut,Skåne,Malmö,False,1,400,Bergqvists Massage & Friskvårdsutbildningar AB,MYH 2021/3333,2021
670,Hälso- och sjukvård samt socialt arbete,Medicinsk Massageterapeut,Stockholm,Stockholm,False,1,400,Bergqvists Massage & Friskvårdsutbildningar AB,MYH 2021/3335,2021
671,Hälso- och sjukvård samt socialt arbete,Socialpedagog,Norrbotten,Piteå,False,1,400,Lernia Utbildning AB,MYH 2021/3616,2021
672,Hälso- och sjukvård samt socialt arbete,Socialpedagog med inriktning KBT,Västmanland,Västerås,False,1,425,Västerås Stad/Barn- och Utbildningsförvaltningen/Västerås Yrkeshögskola,MYH 2021/3620,2021
673,Hälso- och sjukvård samt socialt arbete,Socialpedagog med särskild kompetens inom KBT,Skåne,Malmö,False,1,400,Sverigehälsan AB,MYH 2021/3887,2021
674,Hälso- och sjukvård samt socialt arbete,Socialpedagog/ Behandlingspedagog med interkulturell profil,Västra Götaland,Göteborg,False,1,400,Finska folkhögskolans stiftelse,MYH 2021/3714,2021
675,Hälso- och sjukvård samt socialt arbete,Specialiserad undersköterska i demensvård,Västernorrland,Kramfors,False,1,200,"Kramfors kommun, Yrkeshögskolan Höga kusten",MYH 2021/3888,2021
676,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska - Äldres hälsa och ohälsa,Flera kommuner,Flera kommuner,True,6,200,"Kristianstad kommun, Vuxenutbildningen",MYH 2021/3923,2021
677,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska akut- och intensivvård,Östergötland,Linköping,False,1,200,Östsvenska Yrkeshögskolan AB,MYH 2021/3779,2021
678,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska- avancerad nära vård inom kommunal verksamhet,Flera kommuner,Flera kommuner,True,2,240,Köpings kommun,MYH 2021/3802,2021
679,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska Demensvård,Örebro,Örebro,False,1,235,Örebro kommun Yrkesutbildningscenter,MYH 2021/3213,2021
680,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom demens,Västmanland,Arboga,False,1,200,"Arboga kommun, Vuxenutbildningen",MYH 2021/3504,2021
681,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom demensvård,Flera kommuner,Flera kommuner,True,3,210,TUC Sweden AB - Yrkeshögskola,MYH 2021/4437,2021
682,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom Laboratoriemedicin,Stockholm,Stockholm,False,1,200,Lernia Utbildning AB,MYH 2021/3522,2021
683,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom psykiatri ,Flera kommuner,Flera kommuner,True,2,210,TUC Sweden AB - Yrkeshögskola,MYH 2021/4060,2021
684,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom äldreomsorg,Västra Götaland,Skövde,False,1,200,"Skövde kommun, Skövde Yrkeshögskola",MYH 2021/4063,2021
685,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska inom äldrevård med inriktning hälsa och rehabilitering,Uppsala,Uppsala,False,1,200,Folkuniversitetet - Stiftelsen Kursverksamheten vid Uppsala universitetet,MYH 2021/3892,2021
686,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska Multisjuka Äldre,Stockholm,Stockholm,False,1,200,KompetensUtvecklingsInstitutet Sverige AB,MYH 2021/3340,2021
687,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska Palliativ vård,Örebro,Örebro,False,1,235,Örebro kommun Yrkesutbildningscenter,MYH 2021/3254,2021
688,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska Psykisk ohälsa/Skötare,Örebro,Örebro,False,1,235,Örebro kommun Yrkesutbildningscenter,MYH 2021/3214,2021
689,Hälso- och sjukvård samt socialt arbete,Specialistundersköterska röntgen,Östergötland,Linköping,False,1,200,MedLearn AB,MYH 2021/3502,2021
690,Hälso- och sjukvård samt socialt arbete,Specialistutbildad undersköterska akutsjukvård distans,Västra Götaland,Vänersborg,False,1,200,"Kunskapsförbundet Väst, Vuxenutbildningen",MYH 2021/3545,2021
691,Hälso- och sjukvård samt socialt arbete,"Specialistutbildad undersköterska anestesi, operation och intensivvård",Flera kommuner,Flera kommuner,True,3,200,"Göteborgs Stad, Yrgo",MYH 2021/3915,2021
692,Hälso- och sjukvård samt socialt arbete,"Specialistutbildad undersköterska anestesi, operation och intensivvård",Stockholm,Stockholm,False,1,200,"Stockholms stad, Frans Schartaus Handelsinstitut",MYH 2021/4137,2021
