Diarienummer,Ansökningsomgång,Beslut,Utbildningsanordnare,Utbildningsnamn,Utbildningsområde,YH-poäng,Beviljade platser,Beviljade platser totalt,Start,Län,Kommun,Antal kommuner,Flera kommuner
MYH 2024/583,2024,True,Sälj & Marknadshögskolan i Sverige AB,Influencer marketing,"Ekonomi, administration och försäljning",35,40,80,2025,Västra Götaland,Göteborg,1,False
MYH 2024/588,2024,True,"Härryda kommun, Yrkeshögskolan i Mölnlycke",Systemhantering inom lön – förvaltning och drift ,"Ekonomi, administration och försäljning",40,40,40,2024,Västra Götaland,Mölnlycke,1,False
MYH 2024/602,2024,False,Kunskapsgruppen Yrkeshögskola Sverige AB,Industriell hållbarhet,Teknik och tillverkning,50,0,0,2024,Jönköping,Jönköping,1,False
MYH 2024/604,2024,True,Kunskapsgruppen Yrkeshögskola Sverige AB,Maskinsäkerhet och Maskinförordningen,Teknik och tillverkning,20,30,30,2024,Västra Götaland,Göteborg,1,False
MYH 2024/606,2024,False,Sälj & Marknadshögskolan i Sverige AB,Kriskommunikation,Journalistik och information,25,0,0,2024,Stockholm,Solna,1,False
MYH 2024/608,2024,True,Kunskapsgruppen Yrkeshögskola Sverige AB,Lagerstyrning - hållbarhet och AI,Teknik och tillverkning,40,30,60,2024,Jönköping,Jönköping,1,False
MYH 2024/608,2024,True,Kunskapsgruppen Yrkeshögskola Sverige AB,Lagerstyrning - hållbarhet och AI,Teknik och tillverkning,40,30,60,2025,Jönköping,Jönköping,1,False
MYH 2024/627,2024,True,Iterum Education AB,Pensioner och försäkringar på svensk arbetsmarknad,"Ekonomi, administration och försäljning",25,35,70,2024,Västra Götaland,Göteborg,1,False
MYH 2024/627,2024,True,Iterum Education AB,Pensioner och försäkringar på svensk arbetsmarknad,"Ekonomi, administration och försäljning",25,35,70,2025,Västra Götaland,Göteborg,1,False
MYH 2024/628,2024,True,"Göteborgs Stad, Yrgo",English for the Legal Profession,Juridik,20,28,28,2024,Västra Götaland,Göteborg,1,False
MYH 2024/630,2024,False,Sälj & Marknadshögskolan i Sverige AB,Säljare hållbara energilösningar,"Ekonomi, administration och försäljning",40,0,0,2024,Stockholm,Solna,1,False
MYH 2024/633,2024,False,Sälj & Marknadshögskolan i Sverige AB,Digital Marketing Specialist,"Ekonomi, administration och försäljning",40,0,0,2024,Västra Götaland,Göteborg,1,False
MYH 2024/646,2024,True,Sälj & Marknadshögskolan i Sverige AB,Destinationsutveckling i glesbygd,"Hotell, restaurang och turism",30,40,40,2024,Stockholm,Solna,1,False
MYH 2024/727,2024,True,Campus Nynäshamn,"Neuropsykiatriska funktionsvariationer för barn, unga och vuxna ",Pedagogik och undervisning,40,50,100,2024,Stockholm,Nynäshamn,1,False
MYH 2024/727,2024,True,Campus Nynäshamn,"Neuropsykiatriska funktionsvariationer för barn, unga och vuxna ",Pedagogik och undervisning,40,50,100,2025,Stockholm,Nynäshamn,1,False
MYH 2024/728,2024,True,Campus Nynäshamn,"Psykisk hälsa och suicidprevention för barn, unga och vuxna ",Hälso- och sjukvård samt socialt arbete,40,50,100,2024,Stockholm,Nynäshamn,1,False
MYH 2024/728,2024,True,Campus Nynäshamn,"Psykisk hälsa och suicidprevention för barn, unga och vuxna ",Hälso- och sjukvård samt socialt arbete,40,50,100,2025,Stockholm,Nynäshamn,1,False
MYH 2024/730,2024,False,Campus Nynäshamn,Samordnade insatser mot ungdomskriminalitet och rekrytering till kriminella nätverk  ,Hälso- och sjukvård samt socialt arbete,40,0,0,2024,Stockholm,Nynäshamn,1,False
MYH 2024/734,2024,False,Kunskapsgruppen Yrkeshögskola Sverige AB,Ekonomistyrning för hållbara beslut,"Ekonomi, administration och försäljning",40,0,0,2024,Västra Götaland,Göteborg,1,False
MYH 2024/735,2024,True,Folkuniversitetet - Stiftelsen Kursverksamheten vid Uppsala universitetet,Tillämpning av GIS för krisanalyser och samordning,Samhällsbyggnad och byggteknik,30,15,15,2024,,,5,True
MYH 2024/736,2024,False,Folkuniversitetet - Stiftelsen Kursverksamheten vid Uppsala universitetet,"Hållbar verksamhetsstyrning enligt CSRD, den nya hållbarhetsstandarden","Ekonomi, administration och försäljning",40,0,0,2024,,,3,True
MYH 2024/741,2024,False,YH Akademin AB,Social media management för besöksnäringen och resebranschen,"Ekonomi, administration och försäljning",40,0,0,2024,Uppsala,Uppsala,1,False
MYH 2024/742,2024,True,YH Akademin AB,ESS - Energy/Battery Storage Systems,Teknik och tillverkning,30,35,35,2024,Västra Götaland,Göteborg,1,False
MYH 2024/743,2024,True,YH Akademin AB,Electric Propulsion Technologies+D728,Teknik och tillverkning,40,30,60,2024,Västra Götaland,Göteborg,1,False
MYH 2024/743,2024,True,YH Akademin AB,Electric Propulsion Technologies+D728,Teknik och tillverkning,40,30,60,2025,Västra Götaland,Göteborg,1,False
MYH 2024/744,2024,True,YH Akademin AB,Electric Driveline,Teknik och tillverkning,80,40,80,2024,Västra Götaland,Trollhättan,1,False
MYH 2024/744,2024,True,YH Akademin AB,Electric Driveline,Teknik och tillverkning,80,40,80,2025,Västra Götaland,Trollhättan,1,False
MYH 2024/745,2024,False,YH Akademin(Marknad),Sökmotorannonsering,"Ekonomi, administration och försäljning",25,0,0,2024,Skåne,Helsingborg,1,False
MYH 2024/750,2024,False,YH Akademin AB,Automation - från idé till beslut,Teknik och tillverkning,30,0,0,2024,,,2,True
MYH 2024/751,2024,True,YH Akademin AB,Automation och digitala verktyg i hållbar produktion,Teknik och tillverkning,50,40,40,2024,,,2,True
MYH 2024/753,2024,False,"Västra Götalands läns landsting, Biologiska Yrkeshögskolan i Skara - BYS",Småskalig sågning,Teknik och tillverkning,50,0,0,2024,Västra Götaland,Svenljunga,1,False
MYH 2024/754,2024,True,YH Akademin(Marknad),Annonsering i sociala medier,"Ekonomi, administration och försäljning",25,40,40,2024,Skåne,Helsingborg,1,False
MYH 2024/759,2024,False,Sälj & Marknadshögskolan i Sverige AB,Digitalisering och hållbarhet inom redovisning,"Ekonomi, administration och försäljning",30,0,0,2024,Stockholm,Solna,1,False
MYH 2024/760,2024,False,Grit Academy,Professionell presentationsteknik och förhandlingsteknik,"Ekonomi, administration och försäljning",40,0,0,2024,Skåne,Malmö,1,False
MYH 2024/762,2024,False,Grit Academy,Avancerad JavaScript,Data/IT,60,0,0,2024,Skåne,Malmö,1,False
MYH 2024/764,2024,False,Grit Academy,Arbeta professionellt med Excel,"Ekonomi, administration och försäljning",40,0,0,2024,Skåne,Malmö,1,False
MYH 2024/765,2024,False,Grit Academy,Ekonomisk analys och styrning,"Ekonomi, administration och försäljning",30,0,0,2024,Skåne,Malmö,1,False
MYH 2024/766,2024,False,Grit Academy,Kalkylering och prissättningsstrategier,"Ekonomi, administration och försäljning",30,0,0,2024,Skåne,Malmö,1,False
MYH 2024/767,2024,False,Grit Academy,"Skapa content med text, bild och film","Ekonomi, administration och försäljning",60,0,0,2024,Skåne,Malmö,1,False
MYH 2024/768,2024,False,Grit Academy,Social selling ,"Ekonomi, administration och försäljning",40,0,0,2024,Skåne,Malmö,1,False
MYH 2024/769,2024,False,Sälj & Marknadshögskolan i Sverige AB,Webbtillgänglighet för kommunikatörer,"Ekonomi, administration och försäljning",30,0,0,2024,Stockholm,Solna,1,False
MYH 2024/770,2024,True,JAG Utbildning AB,Arbetsledning inom personlig assistans,"Ekonomi, administration och försäljning",60,30,60,2024,Stockholm,Stockholm,1,False
MYH 2024/770,2024,True,JAG Utbildning AB,Arbetsledning inom personlig assistans,"Ekonomi, administration och försäljning",60,30,60,2025,Stockholm,Stockholm,1,False
MYH 2024/771,2024,False,Grit Academy,KAM-Försäljning,"Ekonomi, administration och försäljning",25,0,0,2024,Skåne,Malmö,1,False
MYH 2024/772,2024,False,JAG Utbildning AB,Förebyggande stöd inom personlig assistans,Hälso- och sjukvård samt socialt arbete,20,0,0,2024,Stockholm,Stockholm,1,False
MYH 2024/773,2024,False,JAG Utbildning AB,Kvalificerad omvårdnad inom personlig assistans,Hälso- och sjukvård samt socialt arbete,20,0,0,2024,Stockholm,Stockholm,1,False
MYH 2024/774,2024,False,JAG Utbildning AB,Personlig assistans till personer med nedsatt autonomi,Hälso- och sjukvård samt socialt arbete,20,0,0,2024,Stockholm,Stockholm,1,False
MYH 2024/775,2024,False,Grit Academy,Arbetsrätt för chefer och ledare samt HR,"Ekonomi, administration och försäljning",30,0,0,2024,Skåne,Malmö,1,False
MYH 2024/780,2024,True,Sälj & Marknadshögskolan i Sverige AB,Hållbar affärsutveckling,"Ekonomi, administration och försäljning",40,40,80,2024,Stockholm,Solna,1,False
MYH 2024/780,2024,True,Sälj & Marknadshögskolan i Sverige AB,Hållbar affärsutveckling,"Ekonomi, administration och försäljning",40,40,80,2025,Stockholm,Solna,1,False
MYH 2024/781,2024,False,Sälj & Marknadshögskolan i Sverige AB,Public Relations,"Ekonomi, administration och försäljning",25,0,0,2024,Stockholm,Solna,1,False
MYH 2024/782,2024,False,Sälj & Marknadshögskolan i Sverige AB,Hållbarhetsarbete i offentlig verksamhet,"Ekonomi, administration och försäljning",35,0,0,2024,Västra Götaland,Göteborg,1,False
MYH 2024/783,2024,False,EBT Academy AB,Lic. Evidensbaserad Personlig Tränare (All-inclusive),Friskvård och kroppsvård,80,0,0,2024,,,3,True
MYH 2024/788,2024,False,KompetensUtvecklingsInstitutet Sverige AB,Funktionsnedsättning/Funktionsvariation hos barn och unga,Pedagogik och undervisning,35,0,0,2024,,,3,True
MYH 2024/791,2024,False,Arvika Kommun,"Digital spetskompetens inom hälsa, vård och omsorg (70 YHP)",Hälso- och sjukvård samt socialt arbete,70,0,0,2024,Värmland,Arvika,1,False
MYH 2024/792,2024,True,KompetensUtvecklingsInstitutet Sverige AB,NPF och samsjuklighet hos vuxna,Hälso- och sjukvård samt socialt arbete,40,30,30,2024,,,3,True
MYH 2024/794,2024,True,YH Akademin AB,Nordic and international MICE production,"Hotell, restaurang och turism",40,20,20,2024,Uppsala,Uppsala,1,False
MYH 2024/796,2024,True,KompetensUtvecklingsInstitutet Sverige AB,Vård och omsorg vid demenssjukdom/kognitiv sjukdom,Hälso- och sjukvård samt socialt arbete,35,40,80,2024,,,3,True
MYH 2024/796,2024,True,KompetensUtvecklingsInstitutet Sverige AB,Vård och omsorg vid demenssjukdom/kognitiv sjukdom,Hälso- och sjukvård samt socialt arbete,35,40,80,2025,,,3,True
MYH 2024/797,2024,True,KompetensUtvecklingsInstitutet Sverige AB,Vårdhygien och vårdrelaterade infektioner,Hälso- och sjukvård samt socialt arbete,25,30,60,2024,,,3,True
MYH 2024/797,2024,True,KompetensUtvecklingsInstitutet Sverige AB,Vårdhygien och vårdrelaterade infektioner,Hälso- och sjukvård samt socialt arbete,25,30,60,2025,,,3,True
MYH 2024/798,2024,True,YH Akademin AB,Solcellsinstallation ,Samhällsbyggnad och byggteknik,45,25,25,2024,Skåne,Helsingborg,1,False
MYH 2024/799,2024,False,MedLearn AB,"Kvalitet, innovation och säkert patientarbete inom vård och omsorg","Ekonomi, administration och försäljning",60,0,0,2024,Västerbotten,Skellefteå,1,False
MYH 2024/800,2024,True,MedLearn AB,Neuropsykiatriska funktionsnedsättningar i teori och praktik,Pedagogik och undervisning,30,30,60,2024,Stockholm,Stockholm,1,False
MYH 2024/800,2024,True,MedLearn AB,Neuropsykiatriska funktionsnedsättningar i teori och praktik,Pedagogik och undervisning,30,30,60,2025,Stockholm,Stockholm,1,False
MYH 2024/801,2024,True,MedLearn AB,Omvårdnad med transkulturellt perspektiv för yrkesverksamma inom vård och omsorg,Hälso- och sjukvård samt socialt arbete,65,40,40,2024,Stockholm,Stockholm,1,False
MYH 2024/802,2024,True,MedLearn AB,"Oral radiologi, fototeknik och scanning",Hälso- och sjukvård samt socialt arbete,20,35,35,2024,Värmland,Karlstad,1,False
MYH 2024/803,2024,True,MedLearn AB,Ortodonti och bettfysiologi,Hälso- och sjukvård samt socialt arbete,30,35,35,2024,Stockholm,Stockholm,1,False
MYH 2024/804,2024,True,MedLearn AB,Palliativ vård,Hälso- och sjukvård samt socialt arbete,40,40,40,2024,Västerbotten,Umeå,1,False
MYH 2024/805,2024,True,KompetensUtvecklingsInstitutet Sverige AB,Språkutveckling inriktning barn ,Pedagogik och undervisning,45,35,35,2024,,,2,True
MYH 2024/806,2024,False,MedLearn AB,Samordning ledarskap och organisation inriktning Tandvård,"Ekonomi, administration och försäljning",40,0,0,2024,Stockholm,Stockholm,1,False
MYH 2024/807,2024,True,MedLearn AB,"Vårdpedagogik, kommunikation och etik",Pedagogik och undervisning,40,35,35,2024,Stockholm,Stockholm,1,False
MYH 2024/808,2024,True,MedLearn AB,Välfärdsteknik och AI inom vård och omsorg,Hälso- och sjukvård samt socialt arbete,40,35,70,2024,Stockholm,Stockholm,1,False
MYH 2024/808,2024,True,MedLearn AB,Välfärdsteknik och AI inom vård och omsorg,Hälso- och sjukvård samt socialt arbete,40,35,70,2025,Stockholm,Stockholm,1,False
MYH 2024/809,2024,False,Iris Hadar AB,"AKK och TAKK för yrkesverksamma inom skola, vård och omsorg",Pedagogik och undervisning,55,0,0,2024,Norrbotten,Jokkmokk,1,False
MYH 2024/810,2024,True,Iris Hadar AB,"Arbetsmiljö, ergonomi och säkerhet inom hästnäringen","Lantbruk, djurvård, trädgård, skog och fiske",55,35,35,2024,Norrbotten,Luleå,1,False
MYH 2024/811,2024,False,Iris Hadar AB,"Ekonomi, marknadsföring, personal-/kundhantering och organisationsutveckling inom hästnäringen","Lantbruk, djurvård, trädgård, skog och fiske",90,0,0,2024,Skåne,Lund,1,False
MYH 2024/812,2024,False,Iris Hadar AB,"Spelberoende hos unga och vuxna - behandling, symptom och upptäckt",Hälso- och sjukvård samt socialt arbete,45,0,0,2024,Norrbotten,Luleå,1,False
MYH 2024/813,2024,True,KompetensUtvecklingsInstitutet Sverige AB,"Psykisk ohälsa, suicid och suicidprevention",Hälso- och sjukvård samt socialt arbete,30,40,80,2024,,,3,True
MYH 2024/813,2024,True,KompetensUtvecklingsInstitutet Sverige AB,"Psykisk ohälsa, suicid och suicidprevention",Hälso- och sjukvård samt socialt arbete,30,40,80,2025,,,3,True
MYH 2024/815,2024,True,KompetensUtvecklingsInstitutet Sverige AB,Implementering av välfärdsteknik inom vård och omsorg ,Hälso- och sjukvård samt socialt arbete,35,40,80,2024,,,3,True
MYH 2024/815,2024,True,KompetensUtvecklingsInstitutet Sverige AB,Implementering av välfärdsteknik inom vård och omsorg ,Hälso- och sjukvård samt socialt arbete,35,40,80,2025,,,3,True
MYH 2024/817,2024,True,KompetensUtvecklingsInstitutet Sverige AB,Palliativ vård,Hälso- och sjukvård samt socialt arbete,30,40,80,2024,,,3,True
MYH 2024/817,2024,True,KompetensUtvecklingsInstitutet Sverige AB,Palliativ vård,Hälso- och sjukvård samt socialt arbete,30,40,80,2025,,,3,True
MYH 2024/818,2024,True,Folkuniversitetet - Stiftelsen Kursverksamheten vid Uppsala universitetet,IT-säkerhet hybrida tjänster,Data/IT,40,22,22,2024,,,3,True
MYH 2024/819,2024,True,Folkuniversitetet - Stiftelsen Kursverksamheten vid Uppsala universitetet,IT-Säkerhet Microsoft Azure,Data/IT,40,22,22,2024,,,3,True
MYH 2024/822,2024,True,KompetensUtvecklingsInstitutet Sverige AB,Psykisk ohälsa hos äldre,Hälso- och sjukvård samt socialt arbete,40,35,70,2024,,,3,True
MYH 2024/822,2024,True,KompetensUtvecklingsInstitutet Sverige AB,Psykisk ohälsa hos äldre,Hälso- och sjukvård samt socialt arbete,40,35,70,2025,,,3,True
MYH 2024/824,2024,False,"Västra Götalands läns landsting, Biologiska Yrkeshögskolan i Skara - BYS",Maskinteknik för hållbar växtodling,"Lantbruk, djurvård, trädgård, skog och fiske",25,0,0,2024,Västra Götaland,Skara,1,False
MYH 2024/826,2024,True,"Kunskapsförbundet Väst, Vuxenutbildningen",Symtomlindring och vård i livets slut,Hälso- och sjukvård samt socialt arbete,60,70,70,2025,Västra Götaland,Vänersborg,1,False
MYH 2024/827,2024,True,YH Akademin AB,Konceptutveckling inom kultursektorn,"Ekonomi, administration och försäljning",75,25,25,2024,,,2,True
MYH 2024/829,2024,False,EC Utbildning AB Örebro,AI och cybersäkerhet,Data/IT,30,0,0,2024,Örebro,Örebro,1,False
MYH 2024/830,2024,False,EC Utbildning AB Örebro,TypeScript,Data/IT,30,0,0,2024,Örebro,Örebro,1,False
MYH 2024/831,2024,False,EC Utbildning AB Malmö,TypeScript,Data/IT,30,0,0,2024,Skåne,Malmö,1,False
MYH 2024/832,2024,False,EC Utbildning AB Malmö,Tillgänglighet enligt EAA,Data/IT,30,0,0,2024,Skåne,Malmö,1,False
MYH 2024/833,2024,True,EC Utbildning AB Göteborg,Tillgänlighet enligt EAA,Data/IT,30,35,35,2024,Västra Götaland,Göteborg,1,False
MYH 2024/834,2024,True,EC Utbildning AB Stockholm,Tillgänlighet enligt EAA,Data/IT,30,35,35,2024,Stockholm,Solna,1,False
MYH 2024/835,2024,True,EC Utbildning AB Göteborg,Testning för utvecklare,Data/IT,30,35,70,2024,Västra Götaland,Göteborg,1,False
MYH 2024/835,2024,True,EC Utbildning AB Göteborg,Testning för utvecklare,Data/IT,30,35,70,2025,Västra Götaland,Göteborg,1,False
MYH 2024/836,2024,True,EC Utbildning AB Malmö,Testautomatisering med Continuous Integration,Data/IT,40,35,70,2024,Skåne,Malmö,1,False
MYH 2024/836,2024,True,EC Utbildning AB Malmö,Testautomatisering med Continuous Integration,Data/IT,40,35,70,2025,Skåne,Malmö,1,False
MYH 2024/837,2024,True,KompetensUtvecklingsInstitutet Sverige AB,Psykisk ohälsa hos barn och unga,Hälso- och sjukvård samt socialt arbete,40,30,60,2024,,,3,True
MYH 2024/837,2024,True,KompetensUtvecklingsInstitutet Sverige AB,Psykisk ohälsa hos barn och unga,Hälso- och sjukvård samt socialt arbete,40,30,60,2025,,,3,True
MYH 2024/838,2024,True,EC Utbildning AB Stockholm,Nätverkssäkerhet,Data/IT,30,35,35,2024,Stockholm,Solna,1,False
MYH 2024/839,2024,True,EC Utbildning AB Göteborg,Nätverkssäkerhet,Data/IT,30,35,35,2024,Västra Götaland,Göteborg,1,False
MYH 2024/840,2024,False,EC Utbildning AB Malmö,AI och etik,Juridik,30,0,0,2024,Skåne,Malmö,1,False
MYH 2024/841,2024,False,EC Utbildning AB Örebro,AI och effektivisering inom IT,Data/IT,50,0,0,2024,Örebro,Örebro,1,False
MYH 2024/842,2024,True,Folkuniversitetet - Stiftelsen Kursverksamheten vid Uppsala universitetet,Arbetsledarutbildning för sågverks och pappersindustrin,Teknik och tillverkning,60,50,100,2024,,,4,True
MYH 2024/842,2024,True,Folkuniversitetet - Stiftelsen Kursverksamheten vid Uppsala universitetet,Arbetsledarutbildning för sågverks och pappersindustrin,Teknik och tillverkning,60,50,100,2025,,,4,True
MYH 2024/843,2024,True,Stiftelsen Capellagården,Förvaltning av kulturhistoriskt värdefulla trädgårdsanläggningar,"Lantbruk, djurvård, trädgård, skog och fiske",95,18,18,2025,Kalmar,Färjestaden,1,False
MYH 2024/846,2024,True,Tekniska Högskolan i Jönköping AB,Design för additiv tillverkning,Teknik och tillverkning,25,20,20,2024,Jönköping,Värnamo,1,False
MYH 2024/847,2024,True,KompetensUtvecklingsInstitutet Sverige AB,NPF inriktning barn och unga,Pedagogik och undervisning,50,40,40,2024,,,2,True
MYH 2024/848,2024,False,EC Utbildning AB Örebro,Hyperconverged Infrastructure,Data/IT,50,0,0,2024,Örebro,Örebro,1,False
MYH 2024/853,2024,False,EC Utbildning AB Örebro,PowerShell – avancerad skripting och automatisering,Data/IT,30,0,0,2024,Örebro,Örebro,1,False
MYH 2024/854,2024,True,YH Akademin AB,KMA-ansvar inom bygg,Samhällsbyggnad och byggteknik,30,40,40,2024,,,3,True
MYH 2024/856,2024,False,Folkuniversitetet - Kursverksamheten vid Stockholms universitet,Trygg AI i praktiken,Juridik,10,0,0,2024,,,5,True
MYH 2024/857,2024,True,Kunskapsgruppen Yrkeshögskola Sverige AB,Akustik inom samhällsbyggnad,Samhällsbyggnad och byggteknik,50,30,60,2024,Västra Götaland,Göteborg,1,False
MYH 2024/857,2024,True,Kunskapsgruppen Yrkeshögskola Sverige AB,Akustik inom samhällsbyggnad,Samhällsbyggnad och byggteknik,50,30,60,2025,Västra Götaland,Göteborg,1,False
MYH 2024/858,2024,False,EC Utbildning AB Stockholm,Rust,Data/IT,40,0,0,2024,Stockholm,Stockholm,1,False
MYH 2024/859,2024,False,Kunskapsgruppen Yrkeshögskola Sverige AB,Digitala tvillingar för fastighetsförvaltning,Samhällsbyggnad och byggteknik,40,0,0,2024,Västra Götaland,Göteborg,1,False
MYH 2024/863,2024,False,"Kunskapsförbundet Väst, Vuxenutbildningen",Socialadministration,"Ekonomi, administration och försäljning",99,0,0,2024,Västra Götaland,Vänersborg,1,False
MYH 2024/864,2024,False,Folkuniversitetet - Stiftelsen Kursverksamheten vid Uppsala universitetet,Hållbar omställning bygger starkare varumärke,"Ekonomi, administration och försäljning",40,0,0,2024,,,3,True
MYH 2024/866,2024,True,IHM Business School AB Göteborg,Medieplanering inom mixed media,"Ekonomi, administration och försäljning",40,40,40,2024,Stockholm,Stockholm,1,False
MYH 2024/869,2024,True,IHM Business School AB Göteborg,Datamodellering & BI-plattformar,Data/IT,50,40,80,2024,Västra Götaland,Göteborg,1,False
MYH 2024/869,2024,True,IHM Business School AB Göteborg,Datamodellering & BI-plattformar,Data/IT,50,40,80,2025,Västra Götaland,Göteborg,1,False
MYH 2024/871,2024,True,Malmö Tillskärarakademi AB,Mönsterkonstruktion/design - CLO3D,Teknik och tillverkning,50,30,60,2024,Skåne,Malmö,1,False
MYH 2024/871,2024,True,Malmö Tillskärarakademi AB,Mönsterkonstruktion/design - CLO3D,Teknik och tillverkning,50,30,60,2025,Skåne,Malmö,1,False
MYH 2024/873,2024,True,Malmö Tillskärarakademi AB,"Mönsterkonstruktion/design - CLO3D, fördjupning ",Teknik och tillverkning,20,20,40,2024,Skåne,Malmö,1,False
MYH 2024/873,2024,True,Malmö Tillskärarakademi AB,"Mönsterkonstruktion/design - CLO3D, fördjupning ",Teknik och tillverkning,20,20,40,2025,Skåne,Malmö,1,False
MYH 2024/874,2024,True,Stiftelsen Stockholms Tekniska Institut,AI och Prompt Design för UX/UI-designers,Data/IT,40,50,50,2024,Stockholm,Stockholm,1,False
MYH 2024/875,2024,True,Malmö Tillskärarakademi AB,Mönsterkonstruktion/design CLO3D - visualisering/animering/rendering,Teknik och tillverkning,20,20,40,2024,Skåne,Malmö,1,False
MYH 2024/875,2024,True,Malmö Tillskärarakademi AB,Mönsterkonstruktion/design CLO3D - visualisering/animering/rendering,Teknik och tillverkning,20,20,40,2025,Skåne,Malmö,1,False
MYH 2024/876,2024,True,Stiftelsen Stockholms Tekniska Institut,Järnvägsprojektering,Samhällsbyggnad och byggteknik,50,35,70,2024,Stockholm,Stockholm,1,False
MYH 2024/876,2024,True,Stiftelsen Stockholms Tekniska Institut,Järnvägsprojektering,Samhällsbyggnad och byggteknik,50,35,70,2025,Stockholm,Stockholm,1,False
MYH 2024/877,2024,True,Stiftelsen Stockholms Tekniska Institut,Hybridutveckling med Flutter,Data/IT,50,40,80,2024,Stockholm,Stockholm,1,False
MYH 2024/877,2024,True,Stiftelsen Stockholms Tekniska Institut,Hybridutveckling med Flutter,Data/IT,50,40,80,2025,Stockholm,Stockholm,1,False
MYH 2024/878,2024,False,YH Akademin AB,Entreprenadjuridik för upphandlare,Samhällsbyggnad och byggteknik,20,0,0,2024,,,2,True
MYH 2024/879,2024,True,Stiftelsen Stockholms Tekniska Institut,IAM - Identity and Access Management ,Data/IT,70,50,100,2024,Stockholm,Stockholm,1,False
MYH 2024/879,2024,True,Stiftelsen Stockholms Tekniska Institut,IAM - Identity and Access Management ,Data/IT,70,50,100,2025,Stockholm,Stockholm,1,False
MYH 2024/881,2024,True,Folkuniversitetet - Stiftelsen Kursverksamheten vid Uppsala universitetet,Samordning inom skolsäkerhetsarbetet,Säkerhetstjänster,30,20,20,2024,,,3,True
MYH 2024/883,2024,True,IHM Business School AB Göteborg,Affärsstödjande hållbarhetsanalys,"Ekonomi, administration och försäljning",40,60,120,2024,Skåne,Malmö,1,False
MYH 2024/883,2024,True,IHM Business School AB Göteborg,Affärsstödjande hållbarhetsanalys,"Ekonomi, administration och försäljning",40,60,120,2025,Skåne,Malmö,1,False
MYH 2024/884,2024,True,IHM Business School AB Göteborg,Cirkulär affärsutveckling,"Ekonomi, administration och försäljning",60,60,120,2024,Skåne,Malmö,1,False
MYH 2024/884,2024,True,IHM Business School AB Göteborg,Cirkulär affärsutveckling,"Ekonomi, administration och försäljning",60,60,120,2025,Skåne,Malmö,1,False
MYH 2024/885,2024,True,IHM Business School AB Göteborg,Digital & Social Selling,"Ekonomi, administration och försäljning",40,40,80,2024,Västra Götaland,Göteborg,1,False
MYH 2024/885,2024,True,IHM Business School AB Göteborg,Digital & Social Selling,"Ekonomi, administration och försäljning",40,40,80,2025,Västra Götaland,Göteborg,1,False
MYH 2024/886,2024,True,IHM Business School AB Göteborg,Digitalisering och hållbarhet inom HR,"Ekonomi, administration och försäljning",60,50,100,2024,Stockholm,Stockholm,1,False
MYH 2024/886,2024,True,IHM Business School AB Göteborg,Digitalisering och hållbarhet inom HR,"Ekonomi, administration och försäljning",60,50,100,2025,Stockholm,Stockholm,1,False
MYH 2024/887,2024,True,IT-Högskolan Stockholm AB,Webbutveckling med React,Data/IT,30,30,30,2024,Stockholm,Stockholm,1,False
MYH 2024/889,2024,True,IHM Business School AB Göteborg,E-Commerce B2B,"Ekonomi, administration och försäljning",60,40,80,2024,Västra Götaland,Göteborg,1,False
MYH 2024/889,2024,True,IHM Business School AB Göteborg,E-Commerce B2B,"Ekonomi, administration och försäljning",60,40,80,2025,Västra Götaland,Göteborg,1,False
MYH 2024/890,2024,True,IHM Business School AB Göteborg,E-Commerce Supply & Demand Chain,"Ekonomi, administration och försäljning",40,40,80,2024,Västra Götaland,Göteborg,1,False
MYH 2024/890,2024,True,IHM Business School AB Göteborg,E-Commerce Supply & Demand Chain,"Ekonomi, administration och försäljning",40,40,80,2025,Västra Götaland,Göteborg,1,False
MYH 2024/891,2024,True,IHM Business School AB Göteborg,Hållbarhetsdriven kommunikation B2C,"Ekonomi, administration och försäljning",40,40,40,2024,Stockholm,Stockholm,1,False
MYH 2024/892,2024,False,IT-Högskolan Stockholm AB,Hållbar IT-utveckling,Data/IT,30,0,0,2024,Stockholm,Stockholm,1,False
MYH 2024/893,2024,False,Värna,Vidareutbildning för medarbetare inom funktionshinderområdet,Hälso- och sjukvård samt socialt arbete,80,0,0,2024,Stockholm,Järna,1,False
MYH 2024/895,2024,True,IHM Business School AB Göteborg,Innovation och hållbar omställning,"Ekonomi, administration och försäljning",30,40,40,2024,Stockholm,Stockholm,1,False
MYH 2024/896,2024,False,IT-Högskolan Stockholm AB,TypeScript-programmering,Data/IT,30,0,0,2024,Stockholm,Stockholm,1,False
MYH 2024/897,2024,True,IHM Business School AB Göteborg,Marketplace E-commerce,"Ekonomi, administration och försäljning",45,40,40,2024,Västra Götaland,Göteborg,1,False
MYH 2024/898,2024,False,IT-Högskolan Stockholm AB,Tillgänglighet för utvecklare,Data/IT,30,0,0,2024,Stockholm,Stockholm,1,False
MYH 2024/899,2024,True,IHM Business School AB Göteborg,Social Commerce,"Ekonomi, administration och försäljning",45,40,80,2024,Västra Götaland,Göteborg,1,False
MYH 2024/899,2024,True,IHM Business School AB Göteborg,Social Commerce,"Ekonomi, administration och försäljning",45,40,80,2025,Västra Götaland,Göteborg,1,False
